================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee118_23_2300.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee118_23_2300.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               186 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00490   +0.98036   +0.97471     -0.576319 
   2    0    2  6   0  0 0.015 01.1  0.00492   +0.98504   +0.98196     -0.312678 
   3    0    3  6   0  0 0.015 01.1  0.00493   +0.98620   +0.97597     -1.037315 
   4    0    4  6   0  0 0.015 01.1  0.00499   +0.99800   +0.98792     -1.010020 
   5    0    5  6   0  0 0.015 01.1  0.00501   +1.00127   +1.01188     +1.059654 
   6    0    6  6   0  0 0.015 01.1  0.00495   +0.99000   +0.99801     +0.809091 
   7    0    7  6   0  0 0.015 01.1  0.00495   +0.98978   +0.98952     -0.026268 
   8    0    8  6   0  0 0.015 01.1  0.00507   +1.01500   +1.03020     +1.497537 
   9    0    9  6   0  0 0.015 01.1  0.00526   +1.05166   +1.04875     -0.276705 
  10    0   10  6   0  0 0.015 01.1  0.00525   +1.05000   +1.05740     +0.704762 
  11    0   11  6   0  0 0.015 01.1  0.00496   +0.99148   +1.00327     +1.189131 
  12    0   12  6   0  0 0.015 01.1  0.00495   +0.99000   +0.98989     -0.011111 
  13    0   13  6   0  0 0.015 01.1  0.00494   +0.98878   +0.99103     +0.227553 
  14    0   14  6   0  0 0.015 01.1  0.00496   +0.99158   +0.99861     +0.708970 
  15    0   15  6   0  0 0.015 01.1  0.00497   +0.99317   +1.00324     +1.013925 
  16    0   16  6   0  0 0.015 01.1  0.00496   +0.99264   +0.99701     +0.440240 
  17    0   17  6   0  0 0.015 01.1  0.00502   +1.00321   +1.00166     -0.154504 
  18    0   18  6   0  0 0.015 01.1  0.00494   +0.98870   +0.98256     -0.621017 
  19    0   19  6   0  0 0.015 01.1  0.00495   +0.99044   +0.97825     -1.230766 
  20    0   20  6   0  0 0.015 01.1  0.00497   +0.99399   +1.00053     +0.657954 
  21    0   21  6   0  0 0.015 01.1  0.00498   +0.99644   +1.00802     +1.162137 
  22    0   22  6   0  0 0.015 01.1  0.00500   +1.00091   +1.00517     +0.425613 
  23    0   23  6   0  0 0.015 01.1  0.00504   +1.00769   +1.00846     +0.076412 
  24    0   24  6   0  0 0.015 01.1  0.00496   +0.99200   +0.98272     -0.935484 
  25    0   25  6   0  0 0.015 01.1  0.00525   +1.05000   +1.04229     -0.734286 
  26    0   26  6   0  0 0.015 01.1  0.00507   +1.01500   +1.01651     +0.148768 
  27    0   27  6   0  0 0.015 01.1  0.00484   +0.96800   +0.96298     -0.518595 
  28    0   28  6   0  0 0.015 01.1  0.00483   +0.96605   +0.95625     -1.014440 
  29    0   29  6   0  0 0.015 01.1  0.00483   +0.96584   +0.97777     +1.235194 
  30    0   30  6   0  0 0.015 01.1  0.00500   +0.99916   +1.00925     +1.009848 
  31    0   31  6   0  0 0.015 01.1  0.00483   +0.96700   +0.97202     +0.519131 
  32    0   32  6   0  0 0.015 01.1  0.00487   +0.97377   +0.97261     -0.119125 
  33    0   33  6   0  0 0.015 01.1  0.00501   +1.00250   +0.98907     -1.339651 
  34    0   34  6   0  0 0.015 01.1  0.00507   +1.01431   +1.00052     -1.359545 
  35    0   35  6   0  0 0.015 01.1  0.00506   +1.01155   +1.00425     -0.721665 
  36    0   36  6   0  0 0.015 01.1  0.00505   +1.01107   +1.00054     -1.041471 
  37    0   37  6   0  0 0.015 01.1  0.00508   +1.01631   +1.02076     +0.437859 
  38    0   38  6   0  0 0.015 01.1  0.00491   +0.98213   +0.97303     -0.926558 
  39    0   39  6   0  0 0.015 01.1  0.00492   +0.98501   +0.99326     +0.837555 
  40    0   40  6   0  0 0.015 01.1  0.00485   +0.97000   +0.96201     -0.823711 
  41    0   41  6   0  0 0.015 01.1  0.00486   +0.97192   +0.97071     -0.124496 
  42    0   42  6   0  0 0.015 01.1  0.00492   +0.98500   +0.97792     -0.718782 
  43    0   43  6   0  0 0.015 01.1  0.00509   +1.01703   +1.02515     +0.798403 
  44    0   44  6   0  0 0.015 01.1  0.00511   +1.02176   +1.03202     +1.004150 
  45    0   45  6   0  0 0.015 01.1  0.00508   +1.01580   +1.00977     -0.593621 
  46    0   46  6   0  0 0.015 01.1  0.00502   +1.00500   +1.00215     -0.283582 
  47    0   47  6   0  0 0.015 01.1  0.00511   +1.02143   +1.03467     +1.296222 
  48    0   48  6   0  0 0.015 01.1  0.00513   +1.02556   +1.01637     -0.896096 
  49    0   49  6   0  0 0.015 01.1  0.00513   +1.02500   +1.03326     +0.805854 
  50    0   50  6   0  0 0.015 01.1  0.00504   +1.00816   +1.01207     +0.387835 
