================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee118_15_1500.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee118_15_1500.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               186 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00475   +0.95085   +0.96137     +1.106379 
   2    0    2  6   0  0 0.015 01.1  0.00483   +0.96583   +0.97829     +1.290082 
   3    0    3  6   0  0 0.015 01.1  0.00481   +0.96255   +0.95786     -0.487247 
   4    0    4  6   0  0 0.015 01.1  0.00499   +0.99800   +0.99115     -0.686373 
   5    0    5  6   0  0 0.015 01.1  0.00501   +1.00166   +1.00245     +0.078869 
   6    0    6  6   0  0 0.015 01.1  0.00495   +0.99000   +0.99293     +0.295960 
   7    0    7  6   0  0 0.015 01.1  0.00494   +0.98792   +0.98984     +0.194348 
   8    0    8  6   0  0 0.015 01.1  0.00507   +1.01500   +1.00356     -1.127094 
   9    0    9  6   0  0 0.015 01.1  0.00522   +1.04292   +1.04501     +0.200399 
  10    0   10  6   0  0 0.015 01.1  0.00525   +1.05000   +1.04914     -0.081905 
  11    0   11  6   0  0 0.015 01.1  0.00490   +0.98013   +0.97336     -0.690725 
  12    0   12  6   0  0 0.015 01.1  0.00494   +0.98701   +1.00134     +1.451860 
  13    0   13  6   0  0 0.015 01.1  0.00479   +0.95860   +0.95035     -0.860630 
  14    0   14  6   0  0 0.015 01.1  0.00490   +0.97983   +0.97248     -0.750130 
  15    0   15  6   0  0 0.015 01.1  0.00484   +0.96767   +0.98077     +1.353767 
  16    0   16  6   0  0 0.015 01.1  0.00489   +0.97748   +0.98460     +0.728404 
  17    0   17  6   0  0 0.015 01.1  0.00497   +0.99313   +0.99348     +0.035242 
  18    0   18  6   0  0 0.015 01.1  0.00487   +0.97300   +0.97169     -0.134635 
