================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee118_12_1200.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee118_12_1200.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               186 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00476   +0.95170   +0.96030     +0.903646 
   2    0    2  6   0  0 0.015 01.1  0.00484   +0.96762   +0.95635     -1.164713 
   3    0    3  6   0  0 0.015 01.1  0.00481   +0.96305   +0.95968     -0.349930 
   4    0    4  6   0  0 0.015 01.1  0.00499   +0.99800   +1.00827     +1.029058 
   5    0    5  6   0  0 0.015 01.1  0.00500   +1.00021   +0.99822     -0.198958 
   6    0    6  6   0  0 0.015 01.1  0.00495   +0.99000   +1.00459     +1.473737 
   7    0    7  6   0  0 0.015 01.1  0.00494   +0.98869   +0.98464     -0.409633 
   8    0    8  6   0  0 0.015 01.1  0.00507   +1.01500   +1.02325     +0.812808 
   9    0    9  6   0  0 0.015 01.1  0.00525   +1.05004   +1.05535     +0.505695 
  10    0   10  6   0  0 0.015 01.1  0.00525   +1.05000   +1.03867     -1.079048 
  11    0   11  6   0  0 0.015 01.1  0.00491   +0.98176   +0.96988     -1.210072 
  12    0   12  6   0  0 0.015 01.1  0.00495   +0.99000   +1.00408     +1.422222 
  13    0   13  6   0  0 0.015 01.1  0.00479   +0.95757   +0.94747     -1.054753 
  14    0   14  6   0  0 0.015 01.1  0.00490   +0.97909   +0.97487     -0.431012 
  15    0   15  6   0  0 0.015 01.1  0.00481   +0.96110   +0.95159     -0.989491 
  16    0   16  6   0  0 0.015 01.1  0.00489   +0.97716   +0.98517     +0.819722 
  17    0   17  6   0  0 0.015 01.1  0.00492   +0.98458   +0.99207     +0.760730 
  18    0   18  6   0  0 0.015 01.1  0.00483   +0.96594   +0.95727     -0.897571 
  19    0   19  6   0  0 0.015 01.1  0.00479   +0.95751   +0.96861     +1.159257 
  20    0   20  6   0  0 0.015 01.1  0.00471   +0.94164   +0.93995     -0.179474 
  21    0   21  6   0  0 0.015 01.1  0.00469   +0.93760   +0.93587     -0.184514 
  22    0   22  6   0  0 0.015 01.1  0.00475   +0.94937   +0.95460     +0.550892 
  23    0   23  6   0  0 0.015 01.1  0.00496   +0.99166   +0.98011     -1.164714 
  24    0   24  6   0  0 0.015 01.1  0.00496   +0.99200   +0.99360     +0.161290 
  25    0   25  6   0  0 0.015 01.1  0.00525   +1.05000   +1.06481     +1.410476 
  26    0   26  6   0  0 0.015 01.1  0.00507   +1.01500   +1.01814     +0.309360 
  27    0   27  6   0  0 0.015 01.1  0.00484   +0.96800   +0.97247     +0.461777 
  28    0   28  6   0  0 0.015 01.1  0.00479   +0.95854   +0.96339     +0.505978 
  29    0   29  6   0  0 0.015 01.1  0.00480   +0.96075   +0.95885     -0.197762 
  30    0   30  6   0  0 0.015 01.1  0.00483   +0.96710   +0.96739     +0.029987 
  31    0   31  6   0  0 0.015 01.1  0.00483   +0.96700   +0.95917     -0.809721 
  32    0   32  6   0  0 0.015 01.1  0.00481   +0.96300   +0.96448     +0.153686 
