================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee118_4_0400.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee118_4_0400.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               186 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00491   +0.98218   +0.98065     -0.155776 
   2    0    2  6   0  0 0.015 01.1  0.00493   +0.98597   +0.99551     +0.967575 
   3    0    3  6   0  0 0.015 01.1  0.00494   +0.98768   +0.98687     -0.082010 
   4    0    4  6   0  0 0.015 01.1  0.00499   +0.99800   +1.00936     +1.138277 
   5    0    5  6   0  0 0.015 01.1  0.00501   +1.00164   +1.00634     +0.469230 
   6    0    6  6   0  0 0.015 01.1  0.00495   +0.99000   +0.99142     +0.143434 
   7    0    7  6   0  0 0.015 01.1  0.00495   +0.98986   +0.99041     +0.055563 
   8    0    8  6   0  0 0.015 01.1  0.00507   +1.01500   +1.01273     -0.223645 
   9    0    9  6   0  0 0.015 01.1  0.00525   +1.04955   +1.05938     +0.936592 
  10    0   10  6   0  0 0.015 01.1  0.00525   +1.05000   +1.05447     +0.425714 
  11    0   11  6   0  0 0.015 01.1  0.00496   +0.99174   +0.98235     -0.946821 
  12    0   12  6   0  0 0.015 01.1  0.00495   +0.99000   +1.00478     +1.492929 
  13    0   13  6   0  0 0.015 01.1  0.00495   +0.98916   +0.98881     -0.035384 
  14    0   14  6   0  0 0.015 01.1  0.00496   +0.99120   +0.99147     +0.027240 
  15    0   15  6   0  0 0.015 01.1  0.00496   +0.99143   +0.99929     +0.792794 
  16    0   16  6   0  0 0.015 01.1  0.00496   +0.99227   +0.99746     +0.523043 
