================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee118_5_0500.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee118_5_0500.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               186 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00488   +0.97679   +0.98969     +1.320652 
   2    0    2  6   0  0 0.015 01.1  0.00493   +0.98567   +0.99983     +1.436586 
   3    0    3  6   0  0 0.015 01.1  0.00492   +0.98320   +0.98297     -0.023393 
   4    0    4  6   0  0 0.015 01.1  0.00499   +0.99800   +0.99625     -0.175351 
   5    0    5  6   0  0 0.015 01.1  0.00500   +0.99958   +1.00851     +0.893375 
   6    0    6  6   0  0 0.015 01.1  0.00495   +0.99000   +0.97873     -1.138384 
   7    0    7  6   0  0 0.015 01.1  0.00496   +0.99112   +1.00085     +0.981718 
   8    0    8  6   0  0 0.015 01.1  0.00507   +1.01500   +1.02250     +0.738916 
   9    0    9  6   0  0 0.015 01.1  0.00525   +1.05004   +1.05278     +0.260942 
  10    0   10  6   0  0 0.015 01.1  0.00525   +1.05000   +1.04379     -0.591429 
  11    0   11  6   0  0 0.015 01.1  0.00496   +0.99114   +0.99367     +0.255262 
  12    0   12  6   0  0 0.015 01.1  0.00497   +0.99461   +0.99684     +0.224208 
  13    0   13  6   0  0 0.015 01.1  0.00489   +0.97828   +0.96966     -0.881138 
  14    0   14  6   0  0 0.015 01.1  0.00492   +0.98398   +0.97091     -1.328279 
  15    0   15  6   0  0 0.015 01.1  0.00485   +0.97000   +0.96213     -0.811340 
  16    0   16  6   0  0 0.015 01.1  0.00493   +0.98631   +1.00078     +1.467084 
  17    0   17  6   0  0 0.015 01.1  0.00494   +0.98885   +0.99793     +0.918238 
  18    0   18  6   0  0 0.015 01.1  0.00487   +0.97300   +0.95966     -1.371017 
  19    0   19  6   0  0 0.015 01.1  0.00484   +0.96726   +0.96849     +0.127163 
  20    0   20  6   0  0 0.015 01.1  0.00486   +0.97170   +0.96484     -0.705979 
  21    0   21  6   0  0 0.015 01.1  0.00488   +0.97579   +0.97606     +0.027670 
  22    0   22  6   0  0 0.015 01.1  0.00492   +0.98350   +0.98592     +0.246060 
  23    0   23  6   0  0 0.015 01.1  0.00498   +0.99642   +0.98283     -1.363883 
  24    0   24  6   0  0 0.015 01.1  0.00496   +0.99200   +1.00318     +1.127016 
  25    0   25  6   0  0 0.015 01.1  0.00525   +1.05000   +1.04949     -0.048571 
  26    0   26  6   0  0 0.015 01.1  0.00507   +1.01500   +1.00569     -0.917241 
  27    0   27  6   0  0 0.015 01.1  0.00484   +0.96800   +0.98198     +1.444215 
  28    0   28  6   0  0 0.015 01.1  0.00482   +0.96467   +0.97632     +1.207667 
  29    0   29  6   0  0 0.015 01.1  0.00482   +0.96483   +0.96853     +0.383487 
  30    0   30  6   0  0 0.015 01.1  0.00487   +0.97356   +0.96974     -0.392374 
  31    0   31  6   0  0 0.015 01.1  0.00483   +0.96700   +0.97943     +1.285419 
  32    0   32  6   0  0 0.015 01.1  0.00484   +0.96853   +0.98011     +1.195626 
  33    0   33  6   0  0 0.015 01.1  0.00484   +0.96728   +0.95428     -1.343975 
  34    0   34  6   0  0 0.015 01.1  0.00492   +0.98400   +0.97184     -1.235772 
  35    0   35  6   0  0 0.015 01.1  0.00490   +0.98035   +0.97267     -0.783394 
  36    0   36  6   0  0 0.015 01.1  0.00490   +0.98000   +0.97513     -0.496939 
  37    0   37  6   0  0 0.015 01.1  0.00493   +0.98556   +0.99604     +1.063355 
  38    0   38  6   0  0 0.015 01.1  0.00472   +0.94344   +0.92972     -1.454253 
  39    0   39  6   0  0 0.015 01.1  0.00485   +0.97069   +0.96366     -0.724227 
  40    0   40  6   0  0 0.015 01.1  0.00485   +0.97000   +0.97644     +0.663918 
  41    0   41  6   0  0 0.015 01.1  0.00485   +0.97064   +0.95866     -1.234237 
  42    0   42  6   0  0 0.015 01.1  0.00492   +0.98500   +0.99570     +1.086294 
  43    0   43  6   0  0 0.015 01.1  0.00497   +0.99372   +0.98378     -1.000282 
  44    0   44  6   0  0 0.015 01.1  0.00505   +1.01015   +1.00869     -0.144533 
  45    0   45  6   0  0 0.015 01.1  0.00504   +1.00854   +1.00200     -0.648462 
  46    0   46  6   0  0 0.015 01.1  0.00502   +1.00500   +1.00644     +0.143284 
  47    0   47  6   0  0 0.015 01.1  0.00494   +0.98691   +1.00087     +1.414516 
  48    0   48  6   0  0 0.015 01.1  0.00510   +1.02078   +1.01002     -1.054096 
  49    0   49  6   0  0 0.015 01.1  0.00513   +1.02500   +1.03633     +1.105366 
  50    0   50  6   0  0 0.015 01.1  0.00503   +1.00678   +1.00643     -0.034764 
  51    0   51  6   0  0 0.015 01.1  0.00491   +0.98168   +0.98436     +0.273001 
  52    0   52  6   0  0 0.015 01.1  0.00487   +0.97456   +0.96004     -1.489903 
  53    0   53  6   0  0 0.015 01.1  0.00480   +0.96013   +0.95972     -0.042703 
  54    0   54  6   0  0 0.015 01.1  0.00477   +0.95500   +0.96163     +0.694241 
  55    0   55  6   0  0 0.015 01.1  0.00478   +0.95559   +0.95665     +0.110926 
  56    0   56  6   0  0 0.015 01.1  0.00479   +0.95728   +0.97125     +1.459343 
  57    0   57  6   0  0 0.015 01.1  0.00489   +0.97757   +0.97761     +0.004092 
  58    0   58  6   0  0 0.015 01.1  0.00485   +0.97066   +0.95755     -1.350627 
  59    0   59  6   0  0 0.015 01.1  0.00492   +0.98500   +0.97349     -1.168528 
  60    0   60  6   0  0 0.015 01.1  0.00497   +0.99438   +0.99352     -0.086486 
  61    0   61  6   0  0 0.015 01.1  0.00498   +0.99500   +0.98500     -1.005025 
  62    0   62  6   0  0 0.015 01.1  0.00499   +0.99843   +0.99710     -0.133209 
  63    0   63  6   0  0 0.015 01.1  0.00486   +0.97216   +0.97557     +0.350765 
  64    0   64  6   0  0 0.015 01.1  0.00492   +0.98469   +0.97332     -1.154678 
  65    0   65  6   0  0 0.015 01.1  0.00499   +0.99849   +0.98599     -1.251890 
  66    0   66  6   0  0 0.015 01.1  0.00525   +1.05000   +1.03485     -1.442857 
  67    0   67  6   0  0 0.015 01.1  0.00512   +1.02419   +1.01151     -1.238052 
  68    0   68  6   0  0 0.015 01.1  0.00496   +0.99136   +0.98881     -0.257222 
  69    0   69  6   0  0 0.015 01.1  0.00517   +1.03500   +1.03320     -0.173913 
  70    0   70  6   0  0 0.015 01.1  0.00492   +0.98400   +0.99452     +1.069106 
  71    0   71  6   0  0 0.015 01.1  0.00492   +0.98328   +0.97562     -0.779025 
  72    0   72  6   0  0 0.015 01.1  0.00490   +0.98000   +0.99009     +1.029592 
  73    0   73  6   0  0 0.015 01.1  0.00496   +0.99100   +0.98728     -0.375378 
  74    0   74  6   0  0 0.015 01.1  0.00489   +0.97887   +0.96474     -1.443501 
  75    0   75  6   0  0 0.015 01.1  0.00492   +0.98376   +0.99102     +0.737985 
  76    0   76  6   0  0 0.015 01.1  0.00483   +0.96584   +0.95612     -1.006378 
  77    0   77  6   0  0 0.015 01.1  0.00503   +1.00600   +0.99151     -1.440358 
  78    0   78  6   0  0 0.015 01.1  0.00504   +1.00813   +1.01071     +0.255919 
  79    0   79  6   0  0 0.015 01.1  0.00508   +1.01603   +1.02514     +0.896627 
  80    0   80  6   0  0 0.015 01.1  0.00520   +1.04000   +1.04567     +0.545192 
  81    0   81  6   0  0 0.015 01.1  0.00495   +0.98990   +0.98391     -0.605112 
  82    0   82  6   0  0 0.015 01.1  0.00499   +0.99751   +0.99856     +0.105262 
  83    0   83  6   0  0 0.015 01.1  0.00496   +0.99283   +0.98314     -0.975998 
  84    0   84  6   0  0 0.015 01.1  0.00496   +0.99152   +0.99248     +0.096821 
  85    0   85  6   0  0 0.015 01.1  0.00498   +0.99645   +0.98785     -0.863064 
  86    0   86  6   0  0 0.015 01.1  0.00500   +1.00077   +1.00630     +0.552575 
  87    0   87  6   0  0 0.015 01.1  0.00507   +1.01500   +1.01159     -0.335961 
  88    0   88  6   0  0 0.015 01.1  0.00498   +0.99554   +0.98747     -0.810615 
  89    0   89  6   0  0 0.015 01.1  0.00502   +1.00500   +1.00727     +0.225871 
  90    0   90  6   0  0 0.015 01.1  0.00492   +0.98500   +0.97409     -1.107614 
  91    0   91  6   0  0 0.015 01.1  0.00490   +0.98000   +0.97367     -0.645918 
  92    0   92  6   0  0 0.015 01.1  0.00499   +0.99740   +0.98473     -1.270303 
  93    0   93  6   0  0 0.015 01.1  0.00497   +0.99452   +0.99121     -0.332824 
  94    0   94  6   0  0 0.015 01.1  0.00499   +0.99838   +1.00947     +1.110799 
  95    0   95  6   0  0 0.015 01.1  0.00497   +0.99381   +0.99714     +0.335074 
  96    0   96  6   0  0 0.015 01.1  0.00500   +1.00024   +0.99625     -0.398904 
  97    0   97  6   0  0 0.015 01.1  0.00509   +1.01753   +1.02196     +0.435368 
  98    0   98  6   0  0 0.015 01.1  0.00513   +1.02538   +1.02898     +0.351089 
  99    0   99  6   0  0 0.015 01.1  0.00505   +1.01000   +1.00508     -0.487129 
 100    0  100  6   0  0 0.015 01.1  0.00509   +1.01700   +1.00680     -1.002950 
 101    0  101  6   0  0 0.015 01.1  0.00501   +1.00260   +1.01598     +1.334530 
 102    0  102  6   0  0 0.015 01.1  0.00499   +0.99862   +0.99892     +0.030041 
 103    0  103  6   0  0 0.015 01.1  0.00505   +1.01000   +1.02375     +1.361386 
 104    0  104  6   0  0 0.015 01.1  0.00494   +0.98693   +0.98604     -0.090179 
 105    0  105  6   0  0 0.015 01.1  0.00492   +0.98347   +0.99624     +1.298464 
 106    0  106  6   0  0 0.015 01.1  0.00490   +0.97983   +0.98841     +0.875662 
 107    0  107  6   0  0 0.015 01.1  0.00476   +0.95200   +0.95184     -0.016807 
 108    0  108  6   0  0 0.015 01.1  0.00491   +0.98171   +0.96738     -1.459698 
 109    0  109  6   0  0 0.015 01.1  0.00490   +0.98090   +0.97326     -0.778877 
 110    0  110  6   0  0 0.015 01.1  0.00490   +0.97993   +0.97811     -0.185728 
 111    0  111  6   0  0 0.015 01.1  0.00490   +0.98000   +0.99141     +1.164286 
 112    0  112  6   0  0 0.015 01.1  0.00487   +0.97500   +0.98709     +1.240000 
 113    0  113  6   0  0 0.015 01.1  0.00496   +0.99300   +0.99668     +0.370594 
 114    0  114  6   0  0 0.015 01.1  0.00483   +0.96629   +0.96539     -0.093140 
 115    0  115  6   0  0 0.015 01.1  0.00483   +0.96605   +0.97545     +0.973035 
 116    0  116  6   0  0 0.015 01.1  0.00502   +1.00500   +1.00086     -0.411940 
 117    0  117  6   0  0 0.015 01.1  0.00494   +0.98849   +0.99344     +0.500764 
 118    0  118  6   0  0 0.015 01.1  0.00486   +0.97228   +0.96785     -0.455630 
 119    0    1  2   0  0 0.020 01.0  0.00333   -0.24000   -0.24752     +3.133333 
 120    0    2  2   0  0 0.020 01.0  0.00236   -0.09400   -0.09448     +0.510638 
 121    0    3  2   0  0 0.020 01.0  0.00295   -0.18300   -0.19115     +4.453552 
 122    0    4  2   0  0 0.020 01.0  0.00243   -0.10500   -0.10432     -0.647619 
 123    0    5  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00481     +0.000000 
 124    0    6  2   0  0 0.020 01.0  0.00336   -0.24400   -0.25036     +2.606557 
 125    0    7  2   0  0 0.020 01.0  0.00233   -0.08900   -0.09539     +7.179775 
 126    0    8  2   0  0 0.020 01.0  0.00360   -0.28000   -0.28117     +0.417857 
 127    0    9  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00108     +0.000000 
 128    0   10  2   0  0 0.020 01.0  0.01507   +2.00000   +2.04250     +2.125000 
 129    0   11  2   0  0 0.020 01.0  0.00393   -0.32900   -0.32501     -1.212766 
 130    0   12  2   0  0 0.020 01.0  0.02959   +4.17900   +4.21987     +0.977985 
 131    0   13  2   0  0 0.020 01.0  0.00280   -0.16000   -0.16656     +4.100000 
 132    0   14  2   0  0 0.020 01.0  0.00217   -0.06600   -0.06607     +0.106061 
 133    0   15  2   0  0 0.020 01.0  0.00455   -0.42300   -0.41138     -2.747045 
 134    0   16  2   0  0 0.020 01.0  0.00252   -0.11800   -0.11540     -2.203390 
 135    0   17  2   0  0 0.020 01.0  0.00208   -0.05200   -0.05296     +1.846154 
 136    0   18  2   0  0 0.020 01.0  0.00361   -0.28200   -0.28593     +1.393617 
 137    0   19  2   0  0 0.020 01.0  0.00314   -0.21100   -0.20173     -4.393365 
 138    0   20  2   0  0 0.020 01.0  0.00230   -0.08500   -0.08149     -4.129412 
 139    0   21  2   0  0 0.020 01.0  0.00217   -0.06600   -0.06827     +3.439394 
 140    0   22  2   0  0 0.020 01.0  0.00205   -0.04700   -0.04850     +3.191489 
 141    0   23  2   0  0 0.020 01.0  0.00195   -0.03300   -0.03220     -2.424242 
 142    0   24  2   0  0 0.020 01.0  0.00260   -0.13000   -0.12638     -2.784615 
 143    0   25  2   0  0 0.020 01.0  0.00407   +0.35000   +0.34780     -0.628571 
 144    0   26  2   0  0 0.020 01.0  0.03932   +5.63800   +5.66481     +0.475523 
 145    0   27  2   0  0 0.020 01.0  0.00427   -0.38100   -0.36890     -3.175853 
 146    0   28  2   0  0 0.020 01.0  0.00227   -0.08000   -0.07516     -6.050000 
 147    0   29  2   0  0 0.020 01.0  0.00249   -0.11300   -0.11472     +1.522124 
 148    0   30  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00236     +0.000000 
 149    0   31  2   0  0 0.020 01.0  0.01061   +1.33200   +1.35330     +1.599099 
 150    0   32  2   0  0 0.020 01.0  0.00358   -0.27700   -0.27717     +0.061372 
 151    0   33  2   0  0 0.020 01.0  0.00245   -0.10800   -0.10843     +0.398148 
 152    0   34  2   0  0 0.020 01.0  0.00358   -0.27700   -0.28462     +2.750903 
 153    0   35  2   0  0 0.020 01.0  0.00277   -0.15500   -0.16164     +4.283871 
 154    0   36  2   0  0 0.020 01.0  0.00271   -0.14600   -0.14920     +2.191781 
 155    0   37  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00503     +0.000000 
 156    0   38  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00439     +0.000000 
 157    0   39  2   0  0 0.020 01.0  0.00258   -0.12700   -0.13068     +2.897638 
 158    0   40  2   0  0 0.020 01.0  0.00543   -0.55400   -0.55847     +0.806859 
