================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee57_5_0500.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee57_5_0500.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 57 Bus Test Case
Número de barras:              57 
Número de ramos:               80 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00520   +1.04000   +1.05425     +1.370192 
   2    0    2  6   0  0 0.015 01.1  0.00512   +1.02412   +1.01625     -0.768465 
   3    0    3  6   0  0 0.015 01.1  0.00507   +1.01439   +1.02194     +0.744290 
   4    0    4  6   0  0 0.015 01.1  0.00506   +1.01165   +1.00832     -0.329165 
   5    0    5  6   0  0 0.015 01.1  0.00501   +1.00276   +1.01313     +1.034146 
   6    0    6  6   0  0 0.015 01.1  0.00500   +1.00046   +0.99662     -0.383823 
   7    0    7  6   0  0 0.015 01.1  0.00501   +1.00200   +1.00824     +0.622754 
   8    0    8  6   0  0 0.015 01.1  0.00502   +1.00500   +1.00035     -0.462687 
   9    0    9  6   0  0 0.015 01.1  0.00503   +1.00561   +1.01699     +1.131651 
  10    0   10  6   0  0 0.015 01.1  0.00503   +1.00518   +1.01274     +0.752104 
  11    0   11  6   0  0 0.015 01.1  0.00503   +1.00540   +1.00342     -0.196937 
  12    0   12  6   0  0 0.015 01.1  0.00507   +1.01500   +1.01198     -0.297537 
  13    0   13  6   0  0 0.015 01.1  0.00503   +1.00593   +1.00210     -0.380742 
  14    0   14  6   0  0 0.015 01.1  0.00502   +1.00406   +1.00235     -0.170309 
  15    0   15  6   0  0 0.015 01.1  0.00508   +1.01654   +1.01289     -0.359061 
  16    0   16  6   0  0 0.015 01.1  0.00510   +1.02068   +1.00759     -1.282478 
  17    0   17  6   0  0 0.015 01.1  0.00514   +1.02753   +1.02569     -0.179070 
