================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee57_3_0300.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee57_3_0300.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 57 Bus Test Case
Número de barras:              57 
Número de ramos:               80 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00520   +1.04000   +1.03693     -0.295192 
   2    0    2  6   0  0 0.015 01.1  0.00513   +1.02635   +1.02085     -0.535880 
   3    0    3  6   0  0 0.015 01.1  0.00508   +1.01521   +1.01152     -0.363472 
   4    0    4  6   0  0 0.015 01.1  0.00506   +1.01242   +1.01907     +0.656842 
   5    0    5  6   0  0 0.015 01.1  0.00505   +1.00986   +1.00057     -0.919929 
   6    0    6  6   0  0 0.015 01.1  0.00505   +1.01051   +1.01021     -0.029688 
   7    0    7  6   0  0 0.015 01.1  0.00505   +1.00993   +0.99844     -1.137703 
   8    0    8  6   0  0 0.015 01.1  0.00502   +1.00500   +0.99414     -1.080597 
   9    0    9  6   0  0 0.015 01.1  0.00502   +1.00486   +1.01834     +1.341480 
  10    0   10  6   0  0 0.015 01.1  0.00504   +1.00840   +1.01237     +0.393693 
  11    0   11  6   0  0 0.015 01.1  0.00503   +1.00527   +1.00342     -0.184030 
  12    0   12  6   0  0 0.015 01.1  0.00507   +1.01500   +1.02133     +0.623645 
  13    0   13  6   0  0 0.015 01.1  0.00503   +1.00555   +1.00644     +0.088509 
  14    0   14  6   0  0 0.015 01.1  0.00502   +1.00423   +1.00882     +0.457067 
  15    0   15  6   0  0 0.015 01.1  0.00506   +1.01202   +1.02046     +0.833976 
  16    0   16  6   0  0 0.015 01.1  0.00510   +1.01925   +1.02286     +0.354182 
  17    0   17  6   0  0 0.015 01.1  0.00513   +1.02688   +1.02694     +0.005843 
  18    0   18  6   0  0 0.015 01.1  0.00530   +1.05915   +1.05868     -0.044375 
  19    0   19  6   0  0 0.015 01.1  0.00526   +1.05092   +1.03863     -1.169452 
  20    0   20  6   0  0 0.015 01.1  0.00524   +1.04753   +1.06062     +1.249606 
  21    0   21  6   0  0 0.015 01.1  0.00544   +1.08760   +1.08540     -0.202280 
  22    0   22  6   0  0 0.015 01.1  0.00543   +1.08704   +1.08466     -0.218943 
  23    0   23  6   0  0 0.015 01.1  0.00544   +1.08738   +1.07203     -1.411650 
  24    0   24  6   0  0 0.015 01.1  0.00548   +1.09531   +1.09565     +0.031041 
  25    0   25  6   0  0 0.015 01.1  0.00564   +1.12778   +1.14347     +1.391229 
  26    0   26  6   0  0 0.015 01.1  0.00522   +1.04412   +1.03708     -0.674252 
  27    0   27  6   0  0 0.015 01.1  0.00524   +1.04742   +1.05507     +0.730366 
  28    0   28  6   0  0 0.015 01.1  0.00525   +1.05083   +1.03875     -1.149567 
  29    0   29  6   0  0 0.015 01.1  0.00527   +1.05461   +1.06313     +0.807882 
  30    0   30  6   0  0 0.015 01.1  0.00561   +1.12261   +1.13156     +0.797249 
  31    0   31  6   0  0 0.015 01.1  0.00556   +1.11287   +1.11423     +0.122207 
  32    0   32  6   0  0 0.015 01.1  0.00552   +1.10475   +1.09379     -0.992080 
  33    0   33  6   0  0 0.015 01.1  0.00552   +1.10443   +1.11869     +1.291164 
  34    0   34  6   0  0 0.015 01.1  0.00540   +1.07937   +1.06992     -0.875511 
  35    0   35  6   0  0 0.015 01.1  0.00539   +1.07907   +1.06352     -1.441056 
  36    0   36  6   0  0 0.015 01.1  0.00540   +1.07923   +1.08252     +0.304847 
  37    0   37  6   0  0 0.015 01.1  0.00540   +1.08063   +1.08411     +0.322034 
  38    0   38  6   0  0 0.015 01.1  0.00543   +1.08624   +1.08523     -0.092981 
  39    0   39  6   0  0 0.015 01.1  0.00540   +1.08000   +1.08312     +0.288889 
  40    0   40  6   0  0 0.015 01.1  0.00539   +1.07745   +1.08468     +0.671029 
  41    0   41  6   0  0 0.015 01.1  0.00533   +1.06584   +1.06290     -0.275839 
  42    0   42  6   0  0 0.015 01.1  0.00533   +1.06662   +1.06975     +0.293450 
  43    0   43  6   0  0 0.015 01.1  0.00527   +1.05367   +1.05132     -0.223030 
  44    0   44  6   0  0 0.015 01.1  0.00539   +1.07854   +1.06630     -1.134868 
  45    0   45  6   0  0 0.015 01.1  0.00532   +1.06325   +1.05847     -0.449565 
  46    0   46  6   0  0 0.015 01.1  0.00553   +1.10520   +1.10674     +0.139341 
  47    0   47  6   0  0 0.015 01.1  0.00548   +1.09537   +1.08312     -1.118344 
  48    0   48  6   0  0 0.015 01.1  0.00547   +1.09314   +1.07942     -1.255100 
  49    0   49  6   0  0 0.015 01.1  0.00549   +1.09818   +1.09124     -0.631955 
  50    0   50  6   0  0 0.015 01.1  0.00546   +1.09175   +1.09754     +0.530341 
  51    0   51  6   0  0 0.015 01.1  0.00544   +1.08834   +1.08694     -0.128636 
  52    0   52  6   0  0 0.015 01.1  0.00530   +1.05941   +1.05938     -0.002832 
  53    0   53  6   0  0 0.015 01.1  0.00531   +1.06283   +1.04876     -1.323824 
  54    0   54  6   0  0 0.015 01.1  0.00532   +1.06372   +1.05011     -1.279472 
  55    0   55  6   0  0 0.015 01.1  0.00533   +1.06618   +1.06099     -0.486785 
  56    0   56  6   0  0 0.015 01.1  0.00536   +1.07198   +1.06671     -0.491614 
  57    0   57  6   0  0 0.015 01.1  0.00537   +1.07372   +1.08935     +1.455687 
  58    0    1  2   0  0 0.020 01.0  0.02772   -3.89870   -3.85684     -1.073691 
  59    0    2  2   0  0 0.020 01.0  0.00176   -0.00400   -0.00245    -38.750000 
  60    0    3  2   0  0 0.020 01.0  0.00399   +0.33900   +0.34817     +2.705015 
  61    0    4  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00012     +0.000000 
  62    0    5  2   0  0 0.020 01.0  0.00186   -0.01900   -0.02038     +7.263158 
  63    0    6  2   0  0 0.020 01.0  0.00249   -0.11300   -0.10728     -5.061947 
  64    0    7  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00264     +0.000000 
  65    0    8  2   0  0 0.020 01.0  0.03023   +4.27500   +4.21405     -1.425731 
  66    0    9  2   0  0 0.020 01.0  0.00205   -0.04800   -0.04605     -4.062500 
  67    0   10  2   0  0 0.020 01.0  0.00255   -0.12300   -0.12674     +3.040650 
  68    0   11  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00356     +0.000000 
  69    0   12  2   0  0 0.020 01.0  0.00632   +0.68800   +0.67953     -1.231105 
  70    0   13  2   0  0 0.020 01.0  0.00191   -0.02700   -0.02931     +8.555556 
  71    0   14  2   0  0 0.020 01.0  0.00184   -0.01600   -0.02145    +34.062500 
  72    0   15  2   0  0 0.020 01.0  0.00195   -0.03299   -0.03617     +9.639285 
  73    0   16  2   0  0 0.020 01.0  0.00217   -0.06500   -0.06279     -3.400000 
  74    0   17  2   0  0 0.020 01.0  0.00215   -0.06300   -0.05678     -9.873016 
  75    0   18  2   0  0 0.020 01.0  0.00201   -0.04100   -0.04394     +7.170732 
  76    0   19  2   0  0 0.020 01.0  0.00177   -0.00500   -0.00374    -25.200000 
  77    0   20  2   0  0 0.020 01.0  0.00175   -0.00300   +0.00196   -165.333333 
  78    0   21  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00008     +0.000000 
  79    0   22  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00207     +0.000000 
  80    0   23  2   0  0 0.020 01.0  0.00179   -0.00900   -0.00796    -11.555556 
  81    0   24  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00045     +0.000000 
  82    0   25  2   0  0 0.020 01.0  0.00179   -0.00900   -0.01298    +44.222222 
  83    0   26  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00054     +0.000000 
  84    0   27  2   0  0 0.020 01.0  0.00183   -0.01400   -0.01785    +27.500000 
  85    0   28  2   0  0 0.020 01.0  0.00178   -0.00700   -0.00958    +36.857143 
  86    0   29  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02467     -1.320000 
  87    0   30  2   0  0 0.020 01.0  0.00177   -0.00500   -0.00168    -66.400000 
  88    0   31  2   0  0 0.020 01.0  0.00179   -0.00900   -0.00665    -26.111111 
  89    0   32  2   0  0 0.020 01.0  0.00175   -0.00200   -0.00199     -0.500000 
  90    0   33  2   0  0 0.020 01.0  0.00177   -0.00600   -0.00181    -69.833333 
  91    0   34  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00469     +0.000000 
  92    0   35  2   0  0 0.020 01.0  0.00179   -0.00900   -0.00941     +4.555556 
  93    0   36  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00221     +0.000000 
  94    0   37  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00443     +0.000000 
  95    0   38  2   0  0 0.020 01.0  0.00187   -0.02100   -0.02104     +0.190476 
  96    0   39  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00392     +0.000000 
  97    0   40  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00298     +0.000000 
  98    0   41  2   0  0 0.020 01.0  0.00179   -0.00900   -0.01315    +46.111111 
  99    0   42  2   0  0 0.020 01.0  0.00181   -0.01100   -0.01507    +37.000000 
 100    0   43  2   0  0 0.020 01.0  0.00175   -0.00300   -0.00222    -26.000000 
 101    0   44  2   0  0 0.020 01.0  0.00185   -0.01800   -0.01837     +2.055556 
 102    0   45  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00131     +0.000000 
 103    0   46  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00265     +0.000000 
 104    0   47  2   0  0 0.020 01.0  0.00203   -0.04500   -0.04554     +1.200000 
 105    0   48  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00214     +0.000000 
 106    0   49  2   0  0 0.020 01.0  0.00191   -0.02700   -0.02207    -18.259259 
 107    0   50  2   0  0 0.020 01.0  0.00194   -0.03100   -0.02727    -12.032258 
 108    0   51  2   0  0 0.020 01.0  0.00191   -0.02700   -0.03228    +19.555556 
 109    0   52  2   0  0 0.020 01.0  0.00178   -0.00700   -0.00202    -71.142857 
 110    0   53  2   0  0 0.020 01.0  0.00193   -0.03000   -0.02550    -15.000000 
 111    0   54  2   0  0 0.020 01.0  0.00177   -0.00600   -0.00452    -24.666667 
 112    0   55  2   0  0 0.020 01.0  0.00180   -0.01000   -0.01528    +52.800000 
