================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee57_10_1000.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee57_10_1000.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 57 Bus Test Case
Número de barras:              57 
Número de ramos:               80 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00520   +1.04000   +1.04079     +0.075962 
   2    0    2  6   0  0 0.015 01.1  0.00505   +1.01000   +1.01776     +0.768317 
   3    0    3  6   0  0 0.015 01.1  0.00490   +0.97973   +0.98237     +0.269462 
   4    0    4  6   0  0 0.015 01.1  0.00486   +0.97245   +0.97942     +0.716746 
   5    0    5  6   0  0 0.015 01.1  0.00485   +0.96935   +0.96410     -0.541600 
   6    0    6  6   0  0 0.015 01.1  0.00488   +0.97630   +0.98650     +1.044761 
   7    0    7  6   0  0 0.015 01.1  0.00487   +0.97444   +0.97425     -0.019498 
   8    0    8  6   0  0 0.015 01.1  0.00502   +1.00500   +0.99339     -1.155224 
   9    0    9  6   0  0 0.015 01.1  0.00485   +0.97040   +0.97949     +0.936727 
  10    0   10  6   0  0 0.015 01.1  0.00475   +0.95035   +0.95511     +0.500868 
  11    0   11  6   0  0 0.015 01.1  0.00474   +0.94837   +0.94500     -0.355347 
  12    0   12  6   0  0 0.015 01.1  0.00490   +0.97929   +0.98572     +0.656598 
  13    0   13  6   0  0 0.015 01.1  0.00474   +0.94746   +0.94515     -0.243810 
  14    0   14  6   0  0 0.015 01.1  0.00469   +0.93732   +0.92483     -1.332523 
  15    0   15  6   0  0 0.015 01.1  0.00483   +0.96515   +0.96761     +0.254883 
  16    0   16  6   0  0 0.015 01.1  0.00488   +0.97646   +0.97057     -0.603199 
  17    0   17  6   0  0 0.015 01.1  0.00495   +0.99023   +0.98754     -0.271654 
  18    0   18  6   0  0 0.015 01.1  0.00488   +0.97695   +0.97947     +0.257946 
  19    0   19  6   0  0 0.015 01.1  0.00464   +0.92770   +0.92257     -0.552980 
  20    0   20  6   0  0 0.015 01.1  0.00457   +0.91467   +0.90499     -1.058305 
  21    0   21  6   0  0 0.015 01.1  0.00476   +0.95203   +0.96607     +1.474743 
  22    0   22  6   0  0 0.015 01.1  0.00476   +0.95272   +0.94151     -1.176631 
  23    0   23  6   0  0 0.015 01.1  0.00475   +0.95058   +0.94585     -0.497591 
  24    0   24  6   0  0 0.015 01.1  0.00468   +0.93597   +0.92299     -1.386797 
  25    0   25  6   0  0 0.015 01.1  0.00444   +0.88769   +0.89894     +1.267334 
  26    0   26  6   0  0 0.015 01.1  0.00451   +0.90156   +0.89813     -0.380452 
  27    0   27  6   0  0 0.015 01.1  0.00472   +0.94417   +0.95803     +1.467956 
  28    0   28  6   0  0 0.015 01.1  0.00485   +0.96919   +0.97045     +0.130005 
  29    0   29  6   0  0 0.015 01.1  0.00495   +0.99021   +0.99209     +0.189859 
  30    0   30  6   0  0 0.015 01.1  0.00429   +0.85852   +0.85048     -0.936495 
  31    0   31  6   0  0 0.015 01.1  0.00410   +0.81996   +0.81296     -0.853700 
  32    0   32  6   0  0 0.015 01.1  0.00422   +0.84476   +0.84439     -0.043799 
  33    0   33  6   0  0 0.015 01.1  0.00421   +0.84132   +0.83424     -0.841535 
  34    0   34  6   0  0 0.015 01.1  0.00439   +0.87908   +0.89060     +1.310461 
  35    0   35  6   0  0 0.015 01.1  0.00445   +0.89042   +0.88448     -0.667101 
  36    0   36  6   0  0 0.015 01.1  0.00453   +0.90527   +0.91757     +1.358711 
