================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee30_18_1800.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee30_18_1800.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/20/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 30 Bus Test Case
Número de barras:              30 
Número de ramos:               41 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00530   +1.06000   +1.06714     +0.673585 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.04012     -0.466986 
   3    0    3  6   0  0 0.015 01.1  0.00508   +1.01602   +1.00178     -1.401547 
   4    0    4  6   0  0 0.015 01.1  0.00503   +1.00583   +1.01620     +1.030989 
   5    0    5  6   0  0 0.015 01.1  0.00501   +1.00280   +1.01093     +0.810730 
   6    0    6  6   0  0 0.015 01.1  0.00501   +1.00246   +1.00275     +0.028929 
   7    0    7  6   0  0 0.015 01.1  0.00497   +0.99371   +0.99988     +0.620905 
   8    0    8  6   0  0 0.015 01.1  0.00501   +1.00151   +1.01026     +0.873681 
   9    0    9  6   0  0 0.015 01.1  0.00522   +1.04303   +1.03773     -0.508135 
  10    0   10  6   0  0 0.015 01.1  0.00517   +1.03360   +1.04642     +1.240325 
  11    0   11  6   0  0 0.015 01.1  0.00541   +1.08200   +1.08449     +0.230129 
  12    0   12  6   0  0 0.015 01.1  0.00525   +1.05083   +1.04415     -0.635688 
  13    0   13  6   0  0 0.015 01.1  0.00536   +1.07100   +1.06351     -0.699346 
  14    0   14  6   0  0 0.015 01.1  0.00517   +1.03360   +1.04570     +1.170666 
  15    0   15  6   0  0 0.015 01.1  0.00514   +1.02792   +1.02379     -0.401782 
  16    0   16  6   0  0 0.015 01.1  0.00517   +1.03490   +1.02403     -1.050343 
  17    0   17  6   0  0 0.015 01.1  0.00514   +1.02842   +1.04219     +1.338947 
  18    0   18  6   0  0 0.015 01.1  0.00508   +1.01621   +1.02081     +0.452662 
  19    0   19  6   0  0 0.015 01.1  0.00506   +1.01284   +1.02749     +1.446428 
  20    0   20  6   0  0 0.015 01.1  0.00509   +1.01714   +1.00780     -0.918261 
  21    0   21  6   0  0 0.015 01.1  0.00510   +1.01971   +1.02977     +0.986555 
  22    0   22  6   0  0 0.015 01.1  0.00510   +1.02032   +1.02013     -0.018622 
  23    0   23  6   0  0 0.015 01.1  0.00507   +1.01505   +1.01781     +0.271908 
  24    0   24  6   0  0 0.015 01.1  0.00504   +1.00745   +0.99369     -1.365825 
  25    0   25  6   0  0 0.015 01.1  0.00502   +1.00346   +1.00540     +0.193331 
  26    0   26  6   0  0 0.015 01.1  0.00492   +0.98328   +0.98722     +0.400700 
  27    0   27  6   0  0 0.015 01.1  0.00505   +1.01074   +1.01068     -0.005936 
  28    0   28  6   0  0 0.015 01.1  0.00499   +0.99799   +0.98481     -1.320655 
  29    0   29  6   0  0 0.015 01.1  0.00494   +0.98819   +0.98864     +0.045538 
  30    0   30  6   0  0 0.015 01.1  0.00488   +0.97522   +0.96214     -1.341236 
  31    0    1  2   0  0 0.020 01.0  0.01495   +1.98301   +2.01384     +1.554707 
  32    0    2  2   0  0 0.020 01.0  0.00919   +1.11900   +1.12422     +0.466488 
  33    0    3  2   0  0 0.020 01.0  0.00191   -0.02700   -0.02481     -8.111111 
  34    0    4  2   0  0 0.020 01.0  0.00219   -0.06900   -0.06706     -2.811594 
  35    0    5  2   0  0 0.020 01.0  0.00871   -1.04600   -1.03955     -0.616635 
  36    0    6  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00472     +0.000000 
  37    0    7  2   0  0 0.020 01.0  0.00342   -0.25300   -0.25963     +2.620553 
  38    0    8  2   0  0 0.020 01.0  0.00395   -0.33300   -0.33360     +0.180180 
  39    0    9  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00356     +0.000000 
  40    0   10  2   0  0 0.020 01.0  0.00241   -0.10200   -0.10204     +0.039216 
  41    0   11  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00273     +0.000000 
  42    0   12  2   0  0 0.020 01.0  0.00256   -0.12400   -0.12892     +3.967742 
  43    0   13  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00199     +0.000000 
  44    0   14  2   0  0 0.020 01.0  0.00219   -0.06900   -0.06355     -7.898551 
  45    0   15  2   0  0 0.020 01.0  0.00234   -0.09100   -0.09574     +5.208791 
  46    0   16  2   0  0 0.020 01.0  0.00199   -0.03900   -0.03986     +2.205128 
  47    0   17  2   0  0 0.020 01.0  0.00240   -0.10000   -0.10660     +6.600000 
  48    0   18  2   0  0 0.020 01.0  0.00197   -0.03600   -0.03925     +9.027778 
  49    0   19  2   0  0 0.020 01.0  0.00243   -0.10500   -0.10257     -2.314286 
  50    0   20  2   0  0 0.020 01.0  0.00189   -0.02400   -0.01978    -17.583333 
  51    0   21  2   0  0 0.020 01.0  0.00303   -0.19400   -0.19682     +1.453608 
  52    0   22  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00492     +0.000000 
  53    0   23  2   0  0 0.020 01.0  0.00197   -0.03600   -0.03120    -13.333333 
  54    0   24  2   0  0 0.020 01.0  0.00238   -0.09700   -0.09741     +0.422680 
  55    0   25  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00427     +0.000000 
