================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee30_6_0600.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee30_6_0600.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/20/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 30 Bus Test Case
Número de barras:              30 
Número de ramos:               41 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00530   +1.06000   +1.05078     -0.869811 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.04184     -0.302392 
   3    0    3  6   0  0 0.015 01.1  0.00513   +1.02620   +1.03814     +1.163516 
   4    0    4  6   0  0 0.015 01.1  0.00509   +1.01757   +1.01014     -0.730171 
   5    0    5  6   0  0 0.015 01.1  0.00505   +1.01000   +1.02414     +1.400000 
   6    0    6  6   0  0 0.015 01.1  0.00507   +1.01389   +1.01752     +0.358027 
   7    0    7  6   0  0 0.015 01.1  0.00503   +1.00641   +0.99631     -1.003567 
   8    0    8  6   0  0 0.015 01.1  0.00505   +1.01000   +1.01988     +0.978218 
   9    0    9  6   0  0 0.015 01.1  0.00528   +1.05494   +1.05986     +0.466377 
  10    0   10  6   0  0 0.015 01.1  0.00526   +1.05130   +1.05276     +0.138876 
  11    0   11  6   0  0 0.015 01.1  0.00541   +1.08200   +1.07393     -0.745841 
  12    0   12  6   0  0 0.015 01.1  0.00532   +1.06358   +1.04891     -1.379304 
  13    0   13  6   0  0 0.015 01.1  0.00536   +1.07100   +1.06243     -0.800187 
  14    0   14  6   0  0 0.015 01.1  0.00526   +1.05178   +1.04740     -0.416437 
  15    0   15  6   0  0 0.015 01.1  0.00524   +1.04782   +1.05201     +0.399878 
  16    0   16  6   0  0 0.015 01.1  0.00526   +1.05213   +1.06747     +1.457995 
  17    0   17  6   0  0 0.015 01.1  0.00524   +1.04770   +1.03850     -0.878114 
  18    0   18  6   0  0 0.015 01.1  0.00520   +1.03955   +1.04756     +0.770526 
  19    0   19  6   0  0 0.015 01.1  0.00519   +1.03707   +1.04909     +1.159035 
  20    0   20  6   0  0 0.015 01.1  0.00520   +1.04000   +1.03913     -0.083654 
  21    0   21  6   0  0 0.015 01.1  0.00521   +1.04195   +1.03129     -1.023082 
  22    0   22  6   0  0 0.015 01.1  0.00521   +1.04247   +1.05220     +0.933360 
  23    0   23  6   0  0 0.015 01.1  0.00520   +1.03948   +1.03875     -0.070227 
  24    0   24  6   0  0 0.015 01.1  0.00517   +1.03500   +1.02308     -1.151691 
  25    0   25  6   0  0 0.015 01.1  0.00515   +1.03085   +1.04247     +1.127225 
  26    0   26  6   0  0 0.015 01.1  0.00509   +1.01710   +1.02123     +0.406056 
  27    0   27  6   0  0 0.015 01.1  0.00517   +1.03484   +1.02234     -1.207916 
  28    0   28  6   0  0 0.015 01.1  0.00505   +1.01098   +1.02337     +1.225544 
  29    0   29  6   0  0 0.015 01.1  0.00510   +1.01953   +1.00531     -1.394760 
  30    0   30  6   0  0 0.015 01.1  0.00505   +1.01064   +0.99668     -1.381303 
  31    0    1  2   0  0 0.020 01.0  0.01094   +1.38127   +1.41335     +2.322500 
  32    0    2  2   0  0 0.020 01.0  0.00732   +0.83800   +0.84618     +0.976134 
  33    0    3  2   0  0 0.020 01.0  0.00186   -0.01900   -0.02038     +7.263158 
  34    0    4  2   0  0 0.020 01.0  0.00189   -0.02300   -0.02295     -0.217391 
  35    0    5  2   0  0 0.020 01.0  0.00669   -0.74400   -0.73342     -1.422043 
  36    0    6  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00469     +0.000000 
  37    0    7  2   0  0 0.020 01.0  0.00293   -0.18000   -0.17602     -2.211111 
  38    0    8  2   0  0 0.020 01.0  0.00331   -0.23700   -0.23300     -1.687764 
  39    0    9  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00043     +0.000000 
  40    0   10  2   0  0 0.020 01.0  0.00272   -0.14800   -0.14666     -0.905405 
  41    0   11  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00167     +0.000000 
  42    0   12  2   0  0 0.020 01.0  0.00232   -0.08800   -0.09258     +5.204545 
  43    0   13  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00105     +0.000000 
  44    0   14  2   0  0 0.020 01.0  0.00206   -0.04900   -0.04381    -10.591837 
  45    0   15  2   0  0 0.020 01.0  0.00217   -0.06500   -0.06856     +5.476923 
  46    0   16  2   0  0 0.020 01.0  0.00192   -0.02800   -0.02960     +5.714286 
  47    0   17  2   0  0 0.020 01.0  0.00221   -0.07100   -0.07332     +3.267606 
  48    0   18  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02975    +19.000000 
  49    0   19  2   0  0 0.020 01.0  0.00223   -0.07500   -0.07483     -0.226667 
  50    0   20  2   0  0 0.020 01.0  0.00185   -0.01700   -0.01331    -21.705882 
  51    0   21  2   0  0 0.020 01.0  0.00265   -0.13800   -0.13156     -4.666667 
  52    0   22  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00233     +0.000000 
  53    0   23  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02633     +5.320000 
  54    0   24  2   0  0 0.020 01.0  0.00219   -0.06900   -0.07166     +3.855072 
  55    0   25  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00199     +0.000000 
  56    0   26  2   0  0 0.020 01.0  0.00192   -0.02800   -0.02362    -15.642857 
  57    0   27  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00442     +0.000000 
  58    0   28  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00435     +0.000000 
  59    0   29  2   0  0 0.020 01.0  0.00186   -0.01900   -0.01919     +1.000000 
  60    0   30  2   0  0 0.020 01.0  0.00229   -0.08400   -0.08912     +6.095238 
  61    0    1  5   0  0 0.020 01.0  0.00210   +0.05540   +0.05229     -5.613718 
  62    0    2  5   0  0 0.020 01.0  0.00207   +0.05097   +0.05575     +9.378066 
  63    0    3  5   0  0 0.020 01.0  0.00179   -0.00900   -0.01227    +36.333333 
  64    0    4  5   0  0 0.020 01.0  0.00177   -0.00500   -0.00901    +80.200000 
  65    0    5  5   0  0 0.020 01.0  0.00210   +0.05432   +0.05487     +1.012518 
  66    0    6  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00193     +0.000000 
  67    0    7  5   0  0 0.020 01.0  0.00231   -0.08600   -0.08763     +1.895349 
  68    0    8  5   0  0 0.020 01.0  0.00211   -0.05612   -0.05243     -6.575196 
  69    0    9  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00353     +0.000000 
  70    0   10  5   0  0 0.020 01.0  0.00207   -0.05100   -0.04876     -4.392157 
  71    0   11  5   0  0 0.020 01.0  0.00267   +0.14079   +0.13945     -0.951772 
  72    0   12  5   0  0 0.020 01.0  0.00213   -0.05900   -0.05718     -3.084746 
  73    0   13  5   0  0 0.020 01.0  0.00211   +0.05673   +0.05311     -6.381103 
  74    0   14  5   0  0 0.020 01.0  0.00182   -0.01300   -0.01172     -9.846154 
  75    0   15  5   0  0 0.020 01.0  0.00187   -0.02000   -0.01804     -9.800000 
  76    0   16  5   0  0 0.020 01.0  0.00183   -0.01400   -0.01289     -7.928571 
  77    0   17  5   0  0 0.020 01.0  0.00204   -0.04600   -0.04788     +4.086957 
  78    0   18  5   0  0 0.020 01.0  0.00178   -0.00700   -0.00845    +20.714286 
  79    0   19  5   0  0 0.020 01.0  0.00191   -0.02700   -0.03077    +13.962963 
  80    0   20  5   0  0 0.020 01.0  0.00177   -0.00600   -0.00286    -52.333333 
  81    0   21  5   0  0 0.020 01.0  0.00232   -0.08800   -0.08810     +0.113636 
  82    0   22  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00151     +0.000000 
  83    0   23  5   0  0 0.020 01.0  0.00182   -0.01300   -0.01000    -23.076923 
