================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee30_20_2000.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee30_20_2000.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/20/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 30 Bus Test Case
Número de barras:              30 
Número de ramos:               41 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  0 0.015 01.1  0.00530   +1.06000   +1.06890     +0.839623 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.05153     +0.624880 
   3    0    3  6   0  0 0.015 01.1  0.00514   +1.02882   +1.03162     +0.272156 
   4    0    4  6   0  0 0.015 01.1  0.00510   +1.02062   +1.01686     -0.368404 
   5    0    5  6   0  0 0.015 01.1  0.00505   +1.01000   +1.00678     -0.318812 
   6    0    6  6   0  0 0.015 01.1  0.00509   +1.01694   +1.01475     -0.215352 
   7    0    7  6   0  0 0.015 01.1  0.00505   +1.00921   +1.00688     -0.230874 
   8    0    8  6   0  0 0.015 01.1  0.00505   +1.01000   +1.00148     -0.843564 
   9    0    9  6   0  0 0.015 01.1  0.00531   +1.06183   +1.06173     -0.009418 
  10    0   10  6   0  0 0.015 01.1  0.00532   +1.06333   +1.04865     -1.380569 
  11    0   11  6   0  0 0.015 01.1  0.00541   +1.08200   +1.08410     +0.194085 
  12    0   12  6   0  0 0.015 01.1  0.00534   +1.06832   +1.05387     -1.352591 
  13    0   13  6   0  0 0.015 01.1  0.00536   +1.07100   +1.08296     +1.116713 
  14    0   14  6   0  0 0.015 01.1  0.00529   +1.05883   +1.07026     +1.079493 
  15    0   15  6   0  0 0.015 01.1  0.00528   +1.05619   +1.05107     -0.484761 
  16    0   16  6   0  0 0.015 01.1  0.00531   +1.06120   +1.07629     +1.421975 
  17    0   17  6   0  0 0.015 01.1  0.00530   +1.05935   +1.07380     +1.364044 
  18    0   18  6   0  0 0.015 01.1  0.00525   +1.05063   +1.06603     +1.465787 
  19    0   19  6   0  0 0.015 01.1  0.00525   +1.04941   +1.03864     -1.026291 
  20    0   20  6   0  0 0.015 01.1  0.00526   +1.05237   +1.03667     -1.491871 
  21    0   21  6   0  0 0.015 01.1  0.00528   +1.05507   +1.04710     -0.755400 
  22    0   22  6   0  0 0.015 01.1  0.00528   +1.05541   +1.05054     -0.461432 
  23    0   23  6   0  0 0.015 01.1  0.00525   +1.05003   +1.04163     -0.799977 
  24    0   24  6   0  0 0.015 01.1  0.00524   +1.04745   +1.05549     +0.767578 
  25    0   25  6   0  0 0.015 01.1  0.00520   +1.04060   +1.03205     -0.821641 
  26    0   26  6   0  0 0.015 01.1  0.00514   +1.02874   +1.02715     -0.154558 
  27    0   27  6   0  0 0.015 01.1  0.00521   +1.04205   +1.03453     -0.721654 
  28    0   28  6   0  0 0.015 01.1  0.00507   +1.01428   +1.00959     -0.462397 
  29    0   29  6   0  0 0.015 01.1  0.00515   +1.02912   +1.04156     +1.208800 
  30    0   30  6   0  0 0.015 01.1  0.00511   +1.02155   +1.00661     -1.462483 
  31    0    1  2   0  0 0.020 01.0  0.00931   +1.13686   +1.11631     -1.807610 
  32    0    2  2   0  0 0.020 01.0  0.00649   +0.71400   +0.70964     -0.610644 
  33    0    3  2   0  0 0.020 01.0  0.00184   -0.01600   -0.01224    -23.500000 
  34    0    4  2   0  0 0.020 01.0  0.00221   -0.07200   -0.07581     +5.291667 
  35    0    5  2   0  0 0.020 01.0  0.00601   -0.64100   -0.62531     -2.447738 
  36    0    6  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00489     +0.000000 
  37    0    7  2   0  0 0.020 01.0  0.00277   -0.15500   -0.15707     +1.335484 
