================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_6_0600.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_6_0600.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  1 0.015 01.1  0.00530   +1.06000   +1.05994     -0.005660 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.05757     +1.202871 
   3    0    3  6   0  0 0.015 01.1  0.00505   +1.01000   +1.01226     +0.223762 
   4    0    4  6   0  1 0.015 01.1  0.00513   +1.02600   +1.03662     +1.035088 
   5    0    5  6   0  0 0.015 01.1  0.00513   +1.02656   +1.03391     +0.715983 
   6    0    6  6   0  0 0.015 01.1  0.00535   +1.07000   +1.07276     +0.257944 
   7    0    7  6   0  0 0.015 01.1  0.00534   +1.06866   +1.06054     -0.759830 
   8    0    8  6   0  0 0.015 01.1  0.00545   +1.09000   +1.09544     +0.499083 
   9    0    9  6   0  1 0.015 01.1  0.00533   +1.06640   +1.05308     -1.249062 
  10    0   10  6   0  0 0.015 01.1  0.00525   +1.05036   +1.05433     +0.377966 
  11    0   11  6   0  0 0.015 01.1  0.00529   +1.05725   +1.06235     +0.482384 
  12    0   12  6   0  0 0.015 01.1  0.00529   +1.05881   +1.06611     +0.689453 
  13    0   13  6   0  0 0.015 01.1  0.00528   +1.05570   +1.06808     +1.172682 
  14    0   14  6   0  0 0.015 01.1  0.00524   +1.04765   +1.06281     +1.447048 
  15    0    1  2   0  0 0.020 01.0  0.00880   +1.05936   +1.07356     +1.340432 
  16    0    2  2   0  0 0.020 01.0  0.00604   +0.64600   +0.64895     +0.456656 
  17    0    3  2   0  0 0.020 01.0  0.00669   -0.74400   -0.72680     -2.311828 
  18    0    4  2   0  0 0.020 01.0  0.00269   -0.14300   -0.14171     -0.902098 
  19    0    5  2   0  0 0.020 01.0  0.00213   -0.06000   -0.06618    +10.300000 
  20    0    6  2   0  0 0.020 01.0  0.00232   -0.08800   -0.09328     +6.000000 
  21    0    7  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00377     +0.000000 
  22    0    8  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00016     +0.000000 
  23    0    9  2   0  0 0.020 01.0  0.00232   -0.08800   -0.08320     -5.454545 
  24    0   10  2   0  0 0.020 01.0  0.00326   -0.22900   -0.23468     +2.480349 
  25    0   11  2   0  0 0.020 01.0  0.00192   -0.02800   -0.02740     -2.142857 
  26    0   12  2   0  0 0.020 01.0  0.00205   -0.04800   -0.04640     -3.333333 
  27    0   13  2   0  0 0.020 01.0  0.00245   -0.10700   -0.11387     +6.420561 
  28    0   14  2   0  0 0.020 01.0  0.00252   -0.11800   -0.11627     -1.466102 
  29    0    1  5   0  0 0.020 01.0  0.00231   +0.08698   +0.08507     -2.195907 
  30    0    2  5   0  0 0.020 01.0  0.00208   -0.05208   -0.05770    +10.791091 
  31    0    3  5   0  0 0.020 01.0  0.00215   -0.06332   -0.06345     +0.205306 
  32    0    4  5   0  0 0.020 01.0  0.00181   +0.01200   +0.00865    -27.916667 
  33    0    5  5   0  0 0.020 01.0  0.00182   -0.01300   -0.01712    +31.692308 
  34    0    6  5   0  0 0.020 01.0  0.00184   -0.01518   -0.01842    +21.343874 
  35    0    7  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00368     +0.000000 
  36    0    8  5   0  0 0.020 01.0  0.00261   +0.13206   +0.12719     -3.687718 
  37    0    9  5   0  0 0.020 01.0  0.00207   -0.05000   -0.05567    +11.340000 
