================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_3_0300.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_3_0300.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  1 0.015 01.1  0.00530   +1.06000   +1.06250     +0.235849 
   2    0    2  6   0  0 0.015 01.1  0.00523   +1.04664   +1.03839     -0.788237 
   3    0    3  6   0  0 0.015 01.1  0.00522   +1.04396   +1.04267     -0.123568 
   4    0    4  6   0  1 0.015 01.1  0.00524   +1.04733   +1.06188     +1.389247 
   5    0    5  6   0  0 0.015 01.1  0.00523   +1.04577   +1.04724     +0.140566 
   6    0    6  6   0  0 0.015 01.1  0.00548   +1.09685   +1.09755     +0.063819 
   7    0    7  6   0  0 0.015 01.1  0.00543   +1.08661   +1.07786     -0.805257 
   8    0    8  6   0  0 0.015 01.1  0.00545   +1.09000   +1.08964     -0.033028 
   9    0    9  6   0  1 0.015 01.1  0.00547   +1.09295   +1.09702     +0.372387 
  10    0   10  6   0  0 0.015 01.1  0.00539   +1.07862   +1.08441     +0.536797 
  11    0   11  6   0  0 0.015 01.1  0.00543   +1.08679   +1.08338     -0.313768 
  12    0   12  6   0  0 0.015 01.1  0.00547   +1.09473   +1.09037     -0.398272 
  13    0   13  6   0  0 0.015 01.1  0.00547   +1.09372   +1.10974     +1.464726 
  14    0   14  6   0  0 0.015 01.1  0.00545   +1.09067   +1.07554     -1.387221 
  15    0    1  2   0  0 0.020 01.0  0.00243   +0.10419   +0.10980     +5.384394 
  16    0    2  2   0  0 0.020 01.0  0.00426   +0.37899   +0.38956     +2.788992 
  17    0    3  2   0  0 0.020 01.0  0.00267   -0.14100   -0.13625     -3.368794 
  18    0    4  2   0  0 0.020 01.0  0.00186   -0.01900   -0.02348    +23.578947 
  19    0    5  2   0  0 0.020 01.0  0.00181   -0.01100   -0.01358    +23.454545 
  20    0    6  2   0  0 0.020 01.0  0.00185   -0.01700   -0.01882    +10.705882 
  21    0    7  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00187     +0.000000 
  22    0    8  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00378     +0.000000 
  23    0    9  2   0  0 0.020 01.0  0.00181   -0.01200   -0.00959    -20.083333 
  24    0   10  2   0  0 0.020 01.0  0.00321   -0.22100   -0.22857     +3.425339 
  25    0   11  2   0  0 0.020 01.0  0.00177   -0.00500   -0.00337    -32.600000 
  26    0   12  2   0  0 0.020 01.0  0.00179   -0.00900   -0.00906     +0.666667 
  27    0   13  2   0  0 0.020 01.0  0.00187   -0.02000   -0.01687    -15.650000 
  28    0   14  2   0  0 0.020 01.0  0.00188   -0.02200   -0.01957    -11.045455 
  29    0    1  5   0  0 0.020 01.0  0.00323   +0.22443   +0.23225     +3.484383 
  30    0    2  5   0  0 0.020 01.0  0.00453   -0.41892   -0.40830     -2.535090 
  31    0    3  5   0  0 0.020 01.0  0.00193   -0.02900   -0.03092     +6.620690 
  32    0    4  5   0  0 0.020 01.0  0.00175   +0.00200   +0.00408   +104.000000 
  33    0    5  5   0  0 0.020 01.0  0.00175   -0.00200   -0.00517   +158.500000 
  34    0    6  5   0  0 0.020 01.0  0.00221   -0.07100   -0.07722     +8.760563 
  35    0    7  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00254     +0.000000 
  36    0    8  5   0  0 0.020 01.0  0.00187   +0.02095   +0.02095     +0.000000 
  37    0    9  5   0  0 0.020 01.0  0.00178   -0.00700   -0.00721     +3.000000 
  38    0   10  5   0  0 0.020 01.0  0.00268   -0.14200   -0.13549     -4.584507 
  39    0   11  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00184    -38.666667 
  40    0   12  5   0  0 0.020 01.0  0.00175   -0.00200   -0.00077    -61.500000 
  41    0   13  5   0  0 0.020 01.0  0.00179   -0.00900   -0.00513    -43.000000 
  42    0   14  5   0  0 0.020 01.0  0.00179   -0.00800   -0.00473    -40.875000 
  43    1    2  1   0  0 0.020 01.0  0.00179   +0.00886   +0.00969     +9.367946 
  44    1    5  1   0  0 0.020 01.0  0.00237   +0.09533   +0.09082     -4.730935 
  45    2    3  1   0  0 0.020 01.0  0.00262   +0.13241   +0.12833     -3.081338 
  46    2    4  1   0  0 0.020 01.0  0.00264   +0.13523   +0.14134     +4.518228 
  47    2    5  1   0  0 0.020 01.0  0.00253   +0.11925   +0.11210     -5.995807 
  48    3    4  1   0  0 0.020 01.0  0.00180   -0.00935   -0.00946     +1.176471 
  49    4    5  1   0  0 0.020 01.0  0.00223   -0.07390   -0.07834     +6.008119 
  50    4    7  1   0  0 0.020 01.0  0.00249   +0.11383   +0.12099     +6.290082 
  51    4    9  1   0  0 0.020 01.0  0.00217   +0.06584   +0.06861     +4.207169 
  52    5    6  1   0  0 0.020 01.0  0.00259   +0.12824   +0.12825     +0.007798 
  53    6   11  1   0  0 0.020 01.0  0.00216   +0.06389   +0.06352     -0.579120 
  54    6   12  1   0  0 0.020 01.0  0.00182   +0.01339   +0.00857    -35.997013 
  55    6   13  1   0  0 0.020 01.0  0.00196   +0.03396   +0.03610     +6.301531 
  56    7    8  1   0  0 0.020 01.0  0.00173   +0.00000   -0.00476     +0.000000 
  57    7    9  1   0  0 0.020 01.0  0.00249   +0.11383   +0.10743     -5.622419 
  58    9   10  1   0  0 0.020 01.0  0.00283   +0.16388   +0.16424     +0.219673 
  59    9   14  1   0  0 0.020 01.0  0.00176   +0.00380   -0.00046   -112.105263 
  60   10   11  1   0  0 0.020 01.0  0.00212   -0.05825   -0.05420     -6.952790 
  61   12   13  1   0  0 0.020 01.0  0.00176   +0.00437   +0.00773    +76.887872 
  62   13   14  1   0  0 0.020 01.0  0.00186   +0.01826   +0.02073    +13.526835 
  63    1    2  4   0  0 0.020 01.0  0.00311   +0.20684   +0.20030     -3.161864 
  64    1    5  4   0  0 0.020 01.0  0.00185   +0.01759   +0.01937    +10.119386 
  65    2    3  4   0  0 0.020 01.0  0.00200   -0.03955   -0.03933     -0.556258 
  66    2    4  4   0  0 0.020 01.0  0.00217   -0.06546   -0.05931     -9.395050 
  67    2    5  4   0  0 0.020 01.0  0.00208   -0.05143   -0.04958     -3.597122 
  68    3    4  4   0  0 0.020 01.0  0.00189   -0.02391   -0.02050    -14.261815 
  69    4    5  4   0  0 0.020 01.0  0.00215   +0.06239   +0.06180     -0.945664 
  70    4    7  4   0  0 0.020 01.0  0.00226   -0.07934   -0.08026     +1.159566 
  71    4    9  4   0  0 0.020 01.0  0.00188   -0.02251   -0.01884    -16.303865 
  72    5    6  4   0  0 0.020 01.0  0.00249   +0.11397   +0.10774     -5.466351 
  73    6   11  4   0  0 0.020 01.0  0.00190   +0.02522   +0.02104    -16.574148 
  74    6   12  4   0  0 0.020 01.0  0.00175   +0.00270   -0.00073   -127.037037 
  75    6   13  4   0  0 0.020 01.0  0.00179   +0.00916   +0.00798    -12.882096 
  76    7    8  4   0  0 0.020 01.0  0.00187   -0.02088   -0.01716    -17.816092 
  77    7    9  4   0  0 0.020 01.0  0.00215   -0.06197   -0.05806     -6.309505 
  78    9   10  4   0  0 0.020 01.0  0.00256   +0.12418   +0.11743     -5.435658 
  79    9   14  4   0  0 0.020 01.0  0.00178   +0.00743   +0.00635    -14.535666 
  80   10   11  4   0  0 0.020 01.0  0.00187   -0.02081   -0.02051     -1.441615 
  81   12   13  4   0  0 0.020 01.0  0.00174   +0.00066   -0.00020   -130.303030 
  82   13   14  4   0  0 0.020 01.0  0.00174   +0.00068   +0.00232   +241.176471 
  83    2    1  1   0  0 0.020 01.0  0.00179   -0.00790   -0.00652    -17.468354 
  84    5    1  1   0  0 0.020 01.0  0.00236   -0.09479   -0.09775     +3.122692 
  85    3    2  1   0  0 0.020 01.0  0.00261   -0.13165   -0.13272     +0.812761 
  86    4    2  1   0  0 0.020 01.0  0.00263   -0.13415   -0.14178     +5.687663 
  87    5    2  1   0  0 0.020 01.0  0.00252   -0.11846   -0.11113     -6.187743 
  88    4    3  1   0  0 0.020 01.0  0.00180   +0.00937   +0.00579    -38.207044 
  89    5    4  1   0  0 0.020 01.0  0.00223   +0.07401   +0.06875     -7.107148 
  90    7    4  1   0  0 0.020 01.0  0.00249   -0.11383   -0.11574     +1.677941 
  91    9    4  1   0  0 0.020 01.0  0.00217   -0.06584   -0.06977     +5.969016 
  92    6    5  1   0  0 0.020 01.0  0.00259   -0.12824   -0.12840     +0.124766 
  93   11    6  1   0  0 0.020 01.0  0.00216   -0.06352   -0.06560     +3.274559 
  94   12    6  1   0  0 0.020 01.0  0.00182   -0.01337   -0.00843    -36.948392 
  95   13    6  1   0  0 0.020 01.0  0.00196   -0.03389   -0.02895    -14.576571 
  96    8    7  1   0  0 0.020 01.0  0.00173   -0.00000   -0.00465     +0.000000 
  97    9    7  1   0  0 0.020 01.0  0.00249   -0.11383   -0.11028     -3.118686 
  98   10    9  1   0  0 0.020 01.0  0.00282   -0.16275   -0.16666     +2.402458 
  99   14    9  1   0  0 0.020 01.0  0.00176   -0.00379   -0.00460    +21.372032 
 100   11   10  1   0  0 0.020 01.0  0.00212   +0.05852   +0.05913     +1.042379 
 101   13   12  1   0  0 0.020 01.0  0.00176   -0.00437   +0.00032   -107.322654 
 102   14   13  1   0  0 0.020 01.0  0.00186   -0.01821   -0.01913     +5.052169 
