================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_17_1700.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_17_1700.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  1 0.015 01.1  0.00530   +1.06000   +1.06103     +0.097170 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.05164     +0.635407 
   3    0    3  6   0  0 0.015 01.1  0.00505   +1.00990   +1.02115     +1.113972 
   4    0    4  6   0  1 0.015 01.1  0.00507   +1.01397   +1.00876     -0.513822 
   5    0    5  6   0  0 0.015 01.1  0.00508   +1.01575   +1.02032     +0.449914 
   6    0    6  6   0  0 0.015 01.1  0.00535   +1.07000   +1.08524     +1.424299 
   7    0    7  6   0  0 0.015 01.1  0.00528   +1.05701   +1.04356     -1.272457 
   8    0    8  6   0  0 0.015 01.1  0.00545   +1.09000   +1.09285     +0.261468 
   9    0    9  6   0  1 0.015 01.1  0.00524   +1.04876   +1.04605     -0.258400 
  10    0   10  6   0  0 0.015 01.1  0.00519   +1.03696   +1.03102     -0.572828 
  11    0   11  6   0  0 0.015 01.1  0.00524   +1.04895   +1.04152     -0.708327 
  12    0   12  6   0  0 0.015 01.1  0.00526   +1.05140   +1.05956     +0.776108 
  13    0   13  6   0  0 0.015 01.1  0.00523   +1.04532   +1.06085     +1.485669 
  14    0   14  6   0  0 0.015 01.1  0.00513   +1.02505   +1.01541     -0.940442 
  15    0    1  2   0  0 0.020 01.0  0.01396   +1.83480   +1.85836     +1.284064 
  16    0    2  2   0  0 0.020 01.0  0.00851   +1.01700   +1.00146     -1.528024 
  17    0    3  2   0  0 0.020 01.0  0.00939   -1.14900   -1.12125     -2.415144 
  18    0    4  2   0  0 0.020 01.0  0.00447   -0.41100   -0.40289     -1.973236 
  19    0    5  2   0  0 0.020 01.0  0.00235   -0.09300   -0.09407     +1.150538 
  20    0    6  2   0  0 0.020 01.0  0.00265   -0.13700   -0.13337     -2.649635 
  21    0    7  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00002     +0.000000 
  22    0    8  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00321     +0.000000 
  23    0    9  2   0  0 0.020 01.0  0.00343   -0.25400   -0.25695     +1.161417 
  24    0   10  2   0  0 0.020 01.0  0.00309   -0.20300   -0.21090     +3.891626 
  25    0   11  2   0  0 0.020 01.0  0.00202   -0.04300   -0.04190     -2.558140 
  26    0   12  2   0  0 0.020 01.0  0.00223   -0.07400   -0.06852     -7.405405 
  27    0   13  2   0  0 0.020 01.0  0.00283   -0.16500   -0.17021     +3.157576 
  28    0   14  2   0  0 0.020 01.0  0.00295   -0.18200   -0.18320     +0.659341 
  29    0    1  5   0  0 0.020 01.0  0.00194   -0.03139   -0.02849     -9.238611 
  30    0    2  5   0  0 0.020 01.0  0.00243   +0.10482   +0.09809     -6.420530 
  31    0    3  5   0  0 0.020 01.0  0.00285   +0.16800   +0.17564     +4.547619 
  32    0    4  5   0  0 0.020 01.0  0.00196   +0.03400   +0.03710     +9.117647 
  33    0    5  5   0  0 0.020 01.0  0.00187   -0.02000   -0.01934     -3.300000 
  34    0    6  5   0  0 0.020 01.0  0.00270   +0.14551   +0.14038     -3.525531 
  35    0    7  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00002     +0.000000 
  36    0    8  5   0  0 0.020 01.0  0.00309   +0.20415   +0.20448     +0.161646 
  37    0    9  5   0  0 0.020 01.0  0.00269   -0.14300   -0.13503     -5.573427 
  38    0   10  5   0  0 0.020 01.0  0.00260   -0.13000   -0.12446     -4.261538 
  39    0   11  5   0  0 0.020 01.0  0.00188   -0.02200   -0.01678    -23.727273 
  40    0   12  5   0  0 0.020 01.0  0.00187   -0.02000   -0.01800    -10.000000 
  41    0   13  5   0  0 0.020 01.0  0.00221   -0.07100   -0.07228     +1.802817 
  42    0   14  5   0  0 0.020 01.0  0.00214   -0.06100   -0.05541     -9.163934 
  43    1    2  1   0  0 0.020 01.0  0.00912   +1.10826   +1.10714     -0.101059 
  44    1    5  1   0  0 0.020 01.0  0.00658   +0.72654   +0.71596     -1.456217 
  45    2    3  1   0  0 0.020 01.0  0.00771   +0.89597   +0.89117     -0.535732 
  46    2    4  1   0  0 0.020 01.0  0.00622   +0.67348   +0.68114     +1.137376 
  47    2    5  1   0  0 0.020 01.0  0.00530   +0.53457   +0.53643     +0.347943 
  48    3    4  1   0  0 0.020 01.0  0.00365   -0.28767   -0.28205     -1.953627 
  49    4    5  1   0  0 0.020 01.0  0.00564   -0.58550   -0.56874     -2.862511 
  50    4    7  1   0  0 0.020 01.0  0.00398   +0.33728   +0.34833     +3.276210 
  51    4    9  1   0  0 0.020 01.0  0.00302   +0.19283   +0.19347     +0.331899 
  52    5    6  1   0  0 0.020 01.0  0.00532   +0.53719   +0.55198     +2.753216 
  53    6   11  1   0  0 0.020 01.0  0.00237   +0.09499   +0.08953     -5.747973 
  54    6   12  1   0  0 0.020 01.0  0.00236   +0.09389   +0.08754     -6.763234 
  55    6   13  1   0  0 0.020 01.0  0.00314   +0.21132   +0.20763     -1.746167 
  56    7    8  1   0  0 0.020 01.0  0.00173   +0.00000   +0.00083     +0.000000 
  57    7    9  1   0  0 0.020 01.0  0.00398   +0.33728   +0.33802     +0.219402 
  58    9   10  1   0  0 0.020 01.0  0.00276   +0.15339   +0.16003     +4.328835 
  59    9   14  1   0  0 0.020 01.0  0.00255   +0.12272   +0.12334     +0.505215 
  60   10   11  1   0  0 0.020 01.0  0.00207   -0.05052   -0.05136     +1.662708 
  61   12   13  1   0  0 0.020 01.0  0.00186   +0.01882   +0.01930     +2.550478 
  62   13   14  1   0  0 0.020 01.0  0.00215   +0.06192   +0.06465     +4.408915 
  63    1    2  4   0  0 0.020 01.0  0.00233   -0.08992   -0.09669     +7.528915 
  64    1    5  4   0  0 0.020 01.0  0.00212   +0.05853   +0.06236     +6.543653 
  65    2    3  4   0  0 0.020 01.0  0.00188   +0.02267   +0.01863    -17.820909 
  66    2    4  4   0  0 0.020 01.0  0.00186   -0.01876   -0.01900     +1.279318 
  67    2    5  4   0  0 0.020 01.0  0.00176   +0.00461   +0.00204    -55.748373 
  68    3    4  4   0  0 0.020 01.0  0.00234   +0.09100   +0.08916     -2.021978 
  69    4    5  4   0  0 0.020 01.0  0.00274   +0.15108   +0.15374     +1.760657 
  70    4    7  4   0  0 0.020 01.0  0.00233   -0.08942   -0.09404     +5.166629 
  71    4    9  4   0  0 0.020 01.0  0.00177   +0.00502   +0.00267    -46.812749 
  72    5    6  4   0  0 0.020 01.0  0.00251   +0.11716   +0.11261     -3.883578 
  73    6   11  4   0  0 0.020 01.0  0.00219   +0.06823   +0.06423     -5.862524 
  74    6   12  4   0  0 0.020 01.0  0.00196   +0.03338   +0.03135     -6.081486 
  75    6   13  4   0  0 0.020 01.0  0.00238   +0.09691   +0.10234     +5.603137 
  76    7    8  4   0  0 0.020 01.0  0.00305   -0.19797   -0.19850     +0.267717 
  77    7    9  4   0  0 0.020 01.0  0.00230   +0.08486   +0.08354     -1.555503 
  78    9   10  4   0  0 0.020 01.0  0.00233   +0.08935   +0.08487     -5.013990 
  79    9   14  4   0  0 0.020 01.0  0.00197   +0.03570   +0.04125    +15.546218 
  80   10   11  4   0  0 0.020 01.0  0.00202   -0.04307   -0.04419     +2.600418 
  81   12   13  4   0  0 0.020 01.0  0.00181   +0.01116   +0.01490    +33.512545 
  82   13   14  4   0  0 0.020 01.0  0.00194   +0.03084   +0.03218     +4.345006 
  83    2    1  1   0  0 0.020 01.0  0.00898   -1.08702   -1.09366     +0.610844 
  84    5    1  1   0  0 0.020 01.0  0.00641   -0.70080   -0.68630     -2.069064 
  85    3    2  1   0  0 0.020 01.0  0.00748   -0.86133   -0.84856     -1.482591 
  86    4    2  1   0  0 0.020 01.0  0.00606   -0.64934   -0.65062     +0.197123 
  87    5    2  1   0  0 0.020 01.0  0.00520   -0.51964   -0.50985     -1.883997 
  88    4    3  1   0  0 0.020 01.0  0.00369   +0.29373   +0.30256     +3.006162 
  89    5    4  1   0  0 0.020 01.0  0.00567   +0.59025   +0.58784     -0.408302 
  90    7    4  1   0  0 0.020 01.0  0.00398   -0.33728   -0.34124     +1.174099 
  91    9    4  1   0  0 0.020 01.0  0.00302   -0.19283   -0.19108     -0.907535 
  92    6    5  1   0  0 0.020 01.0  0.00532   -0.53719   -0.52437     -2.386493 
  93   11    6  1   0  0 0.020 01.0  0.00236   -0.09385   -0.09099     -3.047416 
  94   12    6  1   0  0 0.020 01.0  0.00235   -0.09282   -0.09455     +1.863822 
  95   13    6  1   0  0 0.020 01.0  0.00312   -0.20819   -0.20379     -2.113454 
  96    8    7  1   0  0 0.020 01.0  0.00173   -0.00000   +0.00472     +0.000000 
  97    9    7  1   0  0 0.020 01.0  0.00398   -0.33728   -0.33626     -0.302419 
  98   10    9  1   0  0 0.020 01.0  0.00275   -0.15248   -0.15182     -0.432844 
  99   14    9  1   0  0 0.020 01.0  0.00254   -0.12083   -0.12371     +2.383514 
 100   11   10  1   0  0 0.020 01.0  0.00207   +0.05085   +0.04552    -10.481809 
