================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_9_0900.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_9_0900.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  1 0.015 01.1  0.00530   +1.06000   +1.04452     -1.460377 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.05745     +1.191388 
   3    0    3  6   0  0 0.015 01.1  0.00503   +1.00688   +0.99772     -0.909741 
   4    0    4  6   0  1 0.015 01.1  0.00509   +1.01884   +1.00641     -1.220015 
   5    0    5  6   0  0 0.015 01.1  0.00510   +1.01917   +1.01328     -0.577921 
   6    0    6  6   0  0 0.015 01.1  0.00535   +1.07000   +1.06859     -0.131776 
   7    0    7  6   0  0 0.015 01.1  0.00532   +1.06330   +1.05059     -1.195335 
   8    0    8  6   0  0 0.015 01.1  0.00545   +1.09000   +1.10620     +1.486239 
   9    0    9  6   0  1 0.015 01.1  0.00530   +1.05932   +1.05398     -0.504097 
  10    0   10  6   0  0 0.015 01.1  0.00522   +1.04356   +1.03722     -0.607536 
  11    0   11  6   0  0 0.015 01.1  0.00526   +1.05217   +1.03834     -1.314426 
  12    0   12  6   0  0 0.015 01.1  0.00525   +1.05062   +1.04426     -0.605357 
  13    0   13  6   0  0 0.015 01.1  0.00523   +1.04524   +1.03102     -1.360453 
  14    0   14  6   0  0 0.015 01.1  0.00515   +1.02922   +1.02939     +0.016517 
  15    0    1  2   0  0 0.020 01.0  0.01315   +1.71260   +1.73322     +1.204017 
  16    0    2  2   0  0 0.020 01.0  0.00787   +0.92101   +0.92720     +0.672088 
  17    0    3  2   0  0 0.020 01.0  0.01002   -1.24299   -1.26764     +1.983121 
  18    0    4  2   0  0 0.020 01.0  0.00288   -0.17199   -0.17924     +4.215361 
  19    0    5  2   0  0 0.020 01.0  0.00240   -0.10000   -0.09601     -3.990000 
  20    0    6  2   0  0 0.020 01.0  0.00272   -0.14800   -0.14139     -4.466216 
  21    0    7  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00035     +0.000000 
  22    0    8  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00406     +0.000000 
  23    0    9  2   0  0 0.020 01.0  0.00244   -0.10600   -0.10123     -4.500000 
  24    0   10  2   0  0 0.020 01.0  0.00329   -0.23400   -0.23720     +1.367521 
  25    0   11  2   0  0 0.020 01.0  0.00204   -0.04600   -0.04852     +5.478261 
  26    0   12  2   0  0 0.020 01.0  0.00227   -0.08100   -0.07764     -4.148148 
  27    0   13  2   0  0 0.020 01.0  0.00292   -0.17800   -0.18658     +4.820225 
  28    0   14  2   0  0 0.020 01.0  0.00305   -0.19700   -0.20525     +4.187817 
  29    0    1  5   0  0 0.020 01.0  0.00191   -0.02583   -0.02391     -7.433217 
  30    0    2  5   0  0 0.020 01.0  0.00230   +0.08490   +0.08633     +1.684335 
  31    0    3  5   0  0 0.020 01.0  0.00273   +0.14909   +0.14952     +0.288416 
  32    0    4  5   0  0 0.020 01.0  0.00183   +0.01400   +0.01652    +18.000000 
  33    0    5  5   0  0 0.020 01.0  0.00187   -0.02100   -0.01867    -11.095238 
  34    0    6  5   0  0 0.020 01.0  0.00258   +0.12637   +0.13072     +3.442273 
  35    0    7  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00221     +0.000000 
  36    0    8  5   0  0 0.020 01.0  0.00283   +0.16521   +0.16849     +1.985352 
  37    0    9  5   0  0 0.020 01.0  0.00213   -0.06000   -0.05927     -1.216667 
  38    0   10  5   0  0 0.020 01.0  0.00274   -0.15100   -0.15270     +1.125828 
  39    0   11  5   0  0 0.020 01.0  0.00189   -0.02400   -0.02898    +20.750000 
  40    0   12  5   0  0 0.020 01.0  0.00187   -0.02100   -0.01785    -15.000000 
  41    0   13  5   0  0 0.020 01.0  0.00225   -0.07700   -0.07919     +2.844156 
  42    0   14  5   0  0 0.020 01.0  0.00217   -0.06600   -0.06459     -2.136364 
  43    1    2  1   0  0 0.020 01.0  0.00874   +1.05110   +1.06375     +1.203501 
  44    1    5  1   0  0 0.020 01.0  0.00614   +0.66150   +0.64693     -2.202570 
  45    2    3  1   0  0 0.020 01.0  0.00772   +0.89737   +0.88014     -1.920055 
  46    2    4  1   0  0 0.020 01.0  0.00562   +0.58358   +0.58526     +0.287878 
  47    2    5  1   0  0 0.020 01.0  0.00488   +0.47206   +0.47163     -0.091090 
  48    3    4  1   0  0 0.020 01.0  0.00427   -0.38044   -0.37044     -2.628535 
  49    4    5  1   0  0 0.020 01.0  0.00489   -0.47379   -0.46501     -1.853142 
  50    4    7  1   0  0 0.020 01.0  0.00375   +0.30300   +0.30828     +1.742574 
  51    4    9  1   0  0 0.020 01.0  0.00289   +0.17367   +0.16589     -4.479760 
  52    5    6  1   0  0 0.020 01.0  0.00522   +0.52364   +0.51025     -2.557100 
  53    6   11  1   0  0 0.020 01.0  0.00219   +0.06879   +0.06338     -7.864515 
  54    6   12  1   0  0 0.020 01.0  0.00238   +0.09710   +0.10136     +4.387230 
  55    6   13  1   0  0 0.020 01.0  0.00313   +0.20975   +0.21807     +3.966627 
  56    7    8  1   0  0 0.020 01.0  0.00173   +0.00000   +0.00191     +0.000000 
  57    7    9  1   0  0 0.020 01.0  0.00375   +0.30300   +0.29472     -2.732673 
  58    9   10  1   0  0 0.020 01.0  0.00316   +0.21377   +0.21799     +1.974084 
  59    9   14  1   0  0 0.020 01.0  0.00278   +0.15691   +0.15041     -4.142502 
  60   10   11  1   0  0 0.020 01.0  0.00188   -0.02192   -0.02624    +19.708029 
  61   12   13  1   0  0 0.020 01.0  0.00183   +0.01496   +0.01651    +10.360963 
  62   13   14  1   0  0 0.020 01.0  0.00202   +0.04353   +0.04146     -4.755341 
  63    1    2  4   0  0 0.020 01.0  0.00223   -0.07484   -0.07278     -2.752539 
  64    1    5  4   0  0 0.020 01.0  0.00206   +0.04901   +0.05209     +6.284432 
  65    2    3  4   0  0 0.020 01.0  0.00199   +0.03811   +0.03911     +2.623983 
  66    2    4  4   0  0 0.020 01.0  0.00192   -0.02733   -0.02457    -10.098793 
  67    2    5  4   0  0 0.020 01.0  0.00174   -0.00053   -0.00329   +520.754717 
  68    3    4  4   0  0 0.020 01.0  0.00231   +0.08664   +0.08990     +3.762696 
  69    4    5  4   0  0 0.020 01.0  0.00272   +0.14775   +0.15542     +5.191201 
  70    4    7  4   0  0 0.020 01.0  0.00239   -0.09862   -0.09336     -5.333604 
  71    4    9  4   0  0 0.020 01.0  0.00178   -0.00735   -0.01178    +60.272109 
  72    5    6  4   0  0 0.020 01.0  0.00261   +0.13173   +0.12964     -1.586579 
  73    6   11  4   0  0 0.020 01.0  0.00215   +0.06322   +0.06153     -2.673205 
  74    6   12  4   0  0 0.020 01.0  0.00197   +0.03512   +0.03731     +6.235763 
  75    6   13  4   0  0 0.020 01.0  0.00239   +0.09831   +0.09972     +1.434239 
  76    7    8  4   0  0 0.020 01.0  0.00281   -0.16117   -0.15629     -3.027859 
  77    7    9  4   0  0 0.020 01.0  0.00202   +0.04298   +0.04137     -3.745928 
  78    9   10  4   0  0 0.020 01.0  0.00252   +0.11812   +0.11367     -3.767355 
  79    9   14  4   0  0 0.020 01.0  0.00204   +0.04640   +0.04134    -10.905172 
  80   10   11  4   0  0 0.020 01.0  0.00198   -0.03737   -0.03414     -8.643297 
  81   12   13  4   0  0 0.020 01.0  0.00181   +0.01174   +0.00854    -27.257240 
