================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_16_1600.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_16_1600.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
----------------------------------------------------------------------------------
   1    0    1  6   0  1 0.015 01.1  0.00530   +1.06000   +1.05298     -0.662264 
   2    0    2  6   0  0 0.015 01.1  0.00522   +1.04500   +1.05899     +1.338756 
   3    0    3  6   0  0 0.015 01.1  0.00503   +1.00567   +1.01793     +1.219088 
   4    0    4  6   0  1 0.015 01.1  0.00505   +1.01105   +1.00779     -0.322437 
   5    0    5  6   0  0 0.015 01.1  0.00507   +1.01325   +0.99881     -1.425117 
   6    0    6  6   0  0 0.015 01.1  0.00532   +1.06508   +1.07056     +0.514515 
   7    0    7  6   0  0 0.015 01.1  0.00527   +1.05451   +1.06518     +1.011844 
   8    0    8  6   0  0 0.015 01.1  0.00545   +1.09000   +1.10542     +1.414679 
   9    0    9  6   0  1 0.015 01.1  0.00523   +1.04515   +1.03126     -1.328996 
  10    0   10  6   0  0 0.015 01.1  0.00516   +1.03142   +1.02988     -0.149309 
  11    0   11  6   0  0 0.015 01.1  0.00522   +1.04358   +1.04616     +0.247226 
  12    0   12  6   0  0 0.015 01.1  0.00523   +1.04587   +1.05172     +0.559343 
  13    0   13  6   0  0 0.015 01.1  0.00520   +1.03971   +1.04655     +0.657876 
  14    0   14  6   0  0 0.015 01.1  0.00510   +1.01963   +1.02422     +0.450163 
  15    0    1  2   0  0 0.020 01.0  0.00203   +0.04425   +0.04701     +6.237288 
  16    0    2  2   0  0 0.020 01.0  0.02083   +2.86400   +2.84824     -0.550279 
  17    0    3  2   0  0 0.020 01.0  0.00971   -1.19600   -1.19125     -0.397157 
  18    0    4  2   0  0 0.020 01.0  0.00435   -0.39200   -0.40201     +2.553571 
  19    0    5  2   0  0 0.020 01.0  0.00238   -0.09700   -0.10332     +6.515464 
  20    0    6  2   0  0 0.020 01.0  0.00268   -0.14200   -0.13429     -5.429577 
  21    0    7  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00224     +0.000000 
  22    0    8  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00099     +0.000000 
  23    0    9  2   0  0 0.020 01.0  0.00335   -0.24200   -0.23272     -3.834711 
  24    0   10  2   0  0 0.020 01.0  0.00323   -0.22500   -0.23110     +2.711111 
  25    0   11  2   0  0 0.020 01.0  0.00203   -0.04400   -0.04773     +8.477273 
  26    0   12  2   0  0 0.020 01.0  0.00225   -0.07700   -0.07913     +2.766234 
  27    0   13  2   0  0 0.020 01.0  0.00287   -0.17100   -0.16354     -4.362573 
  28    0   14  2   0  0 0.020 01.0  0.00299   -0.18900   -0.19096     +1.037037 
  29    0    1  5   0  0 0.020 01.0  0.00494   +0.48168   +0.47496     -1.395117 
  30    0    2  5   0  0 0.020 01.0  0.00453   -0.41941   -0.42887     +2.255549 
  31    0    3  5   0  0 0.020 01.0  0.00279   +0.15900   +0.15728     -1.081761 
  32    0    4  5   0  0 0.020 01.0  0.00195   +0.03200   +0.03054     -4.562500 
  33    0    5  5   0  0 0.020 01.0  0.00187   -0.02000   -0.02413    +20.650000 
  34    0    6  5   0  0 0.020 01.0  0.00270   +0.14500   +0.14395     -0.724138 
  35    0    7  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00425     +0.000000 
  36    0    8  5   0  0 0.020 01.0  0.00320   +0.21961   +0.22181     +1.001776 
  37    0    9  5   0  0 0.020 01.0  0.00264   -0.13600   -0.14375     +5.698529 
  38    0   10  5   0  0 0.020 01.0  0.00270   -0.14500   -0.14381     -0.820690 
  39    0   11  5   0  0 0.020 01.0  0.00189   -0.02300   -0.01972    -14.260870 
  40    0   12  5   0  0 0.020 01.0  0.00187   -0.02000   -0.02296    +14.800000 
  41    0   13  5   0  0 0.020 01.0  0.00223   -0.07400   -0.07469     +0.932432 
  42    0   14  5   0  0 0.020 01.0  0.00215   -0.06300   -0.06210     -1.428571 
  43    1    2  1   0  0 0.020 01.0  0.00438   -0.39721   -0.40874     +2.902747 
  44    1    5  1   0  0 0.020 01.0  0.00468   +0.44147   +0.44136     -0.024917 
  45    2    3  1   0  0 0.020 01.0  0.00825   +0.97689   +0.98393     +0.720654 
  46    2    4  1   0  0 0.020 01.0  0.00702   +0.79380   +0.78205     -1.480222 
  47    2    5  1   0  0 0.020 01.0  0.00634   +0.69053   +0.70334     +1.855097 
  48    3    4  1   0  0 0.020 01.0  0.00347   -0.26035   -0.25055     -3.764164 
